Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year,% of Students Found
40,4,FTF + FTT,08351,08351,Kinesiology,165,29,"$52,954","$67,454","$79,287","$63,468",22,3,75.86%
40,4,FTF + FTT,08351,08351,Kinesiology,165,17,"$50,916","$65,029","$79,784","$60,447",13,4,76.47%
40,4,FTF + FTT,08351,08351,Kinesiology,165,4,,,,,2,5,50.00%
40,4,FTF + FTT,08351,08351,Kinesiology,165,1,,,,,,6,0.00%
40,4,FTF + FTT,08351,08351,Kinesiology,165,,,,,,,7,#DIV/0!
40,4,FTF + FTT,08351,08351,Kinesiology,165,,,,,,,8,#DIV/0!
40,4,FTF + FTT,08351,08351,Kinesiology,165,,,,,,,9,#DIV/0!
40,4,FTF + FTT,08351,08351,Kinesiology,165,,,,,,,10,#DIV/0!
40,4,FTF + FTT,08351,08351,Kinesiology,165,,,,,,,11,#DIV/0!
40,4,FTF + FTT,08351,08351,Kinesiology,165,,,,,,,12,#DIV/0!
40,4,FTF + FTT,08351,08351,Kinesiology,165,,,,,,,13,#DIV/0!
40,4,FTF + FTT,08351,08351,Kinesiology,165,,,,,,,14,#DIV/0!
40,4,FTF + FTT,08351,08351,Kinesiology,165,,,,,,,15,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,18,"$29,826","$40,778","$49,172","$39,138",14,1,77.78%
40,4,FTF + FTT,08375,08375,Athletic Training,22,8,"$27,758","$46,484","$64,658","$46,194",7,2,87.50%
40,4,FTF + FTT,08375,08375,Athletic Training,22,3,,,,,2,3,66.67%
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,4,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,5,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,6,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,7,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,8,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,9,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,10,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,11,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,12,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,13,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,14,#DIV/0!
40,4,FTF + FTT,08375,08375,Athletic Training,22,,,,,,,15,#DIV/0!
40,4,FTF + FTT,08395,08395,Occupational Studies,23,22,"$53,567","$71,004","$119,051","$84,943",19,1,86.36%
40,4,FTF + FTT,08395,08395,Occupational Studies,23,18,"$56,725","$77,468","$111,022","$90,195",16,2,88.89%
40,4,FTF + FTT,08395,08395,Occupational Studies,23,18,"$68,945","$79,712","$105,998","$87,717",16,3,88.89%
40,4,FTF + FTT,08395,08395,Occupational Studies,23,15,"$53,740","$76,525","$96,915","$80,229",14,4,93.33%
40,4,FTF + FTT,08395,08395,Occupational Studies,23,13,"$84,463","$87,948","$98,719","$94,557",10,5,76.92%
40,4,FTF + FTT,08395,08395,Occupational Studies,23,9,"$52,740","$75,286","$114,213","$90,061",7,6,77.78%
40,4,FTF + FTT,08395,08395,Occupational Studies,23,3,,,,,3,7,100.00%
40,4,FTF + FTT,08395,08395,Occupational Studies,23,1,,,,,1,8,100.00%
40,4,FTF + FTT,08395,08395,Occupational Studies,23,,,,,,,9,#DIV/0!
40,4,FTF + FTT,08395,08395,Occupational Studies,23,,,,,,,10,#DIV/0!
40,4,FTF + FTT,08395,08395,Occupational Studies,23,,,,,,,11,#DIV/0!
40,4,FTF + FTT,08395,08395,Occupational Studies,23,,,,,,,12,#DIV/0!
40,4,FTF + FTT,08395,08395,Occupational Studies,23,,,,,,,13,#DIV/0!
40,4,FTF + FTT,08395,08395,Occupational Studies,23,,,,,,,14,#DIV/0!
40,4,FTF + FTT,08395,08395,Occupational Studies,23,,,,,,,15,#DIV/0!
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,19,"$43,486","$63,942","$84,217","$68,642",15,1,78.95%
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,14,"$80,658","$86,236","$96,281","$98,013",10,2,71.43%
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,8,"$84,612","$87,287","$107,316","$97,983",5,3,62.50%
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,6,,,,,3,4,50.00%
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,5,,,,,3,5,60.00%
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,1,,,,,1,6,100.00%
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,,,,,,,7,#DIV/0!
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,,,,,,,8,#DIV/0!
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,,,,,,,9,#DIV/0!
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,,,,,,,10,#DIV/0!
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,,,,,,,11,#DIV/0!
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,,,,,,,12,#DIV/0!
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,,,,,,,13,#DIV/0!
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,,,,,,,14,#DIV/0!
40,4,FTF + FTT,09021,09021,Aerospace Engineering,24,,,,,,,15,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,2,,,,,2,1,100.00%
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,1,,,,,,2,0.00%
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,3,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,4,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,5,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,6,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,7,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,8,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,9,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,10,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,11,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,12,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,13,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,14,#DIV/0!
40,4,FTF + FTT,09051,09051,Biomedical Engineering,3,,,,,,,15,#DIV/0!
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,15,"$18,237","$46,936","$66,020","$42,721",10,1,66.67%
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,10,"$35,714","$59,223","$77,430","$55,466",7,2,70.00%
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,8,"$18,317","$46,404","$62,693","$46,112",5,3,62.50%
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,6,,,,,3,4,50.00%
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,2,,,,,2,5,100.00%
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,2,,,,,2,6,100.00%
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,,,,,,,7,#DIV/0!
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,,,,,,,8,#DIV/0!
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,,,,,,,9,#DIV/0!
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,,,,,,,10,#DIV/0!
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,,,,,,,11,#DIV/0!
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,,,,,,,12,#DIV/0!
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,,,,,,,13,#DIV/0!
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,,,,,,,14,#DIV/0!
40,4,FTF + FTT,09061,09061,Chemical Engineering,15,,,,,,,15,#DIV/0!
40,4,FTF + FTT,09081,09081,Civil Engineering,46,40,"$42,526","$62,441","$76,315","$59,494",31,1,77.50%
40,4,FTF + FTT,09081,09081,Civil Engineering,46,29,"$51,011","$70,954","$80,949","$67,205",23,2,79.31%
40,4,FTF + FTT,09081,09081,Civil Engineering,46,27,"$61,043","$75,384","$83,813","$74,963",22,3,81.48%
40,4,FTF + FTT,09081,09081,Civil Engineering,46,16,"$69,315","$83,257","$100,847","$82,082",16,4,100.00%
40,4,FTF + FTT,09081,09081,Civil Engineering,46,5,"$42,735","$84,964","$110,799","$92,608",5,5,100.00%
40,4,FTF + FTT,09081,09081,Civil Engineering,46,1,,,,,1,6,100.00%
40,4,FTF + FTT,09081,09081,Civil Engineering,46,,,,,,,7,#DIV/0!
40,4,FTF + FTT,09081,09081,Civil Engineering,46,,,,,,,8,#DIV/0!
40,4,FTF + FTT,09081,09081,Civil Engineering,46,,,,,,,9,#DIV/0!
40,4,FTF + FTT,09081,09081,Civil Engineering,46,,,,,,,10,#DIV/0!
40,4,FTF + FTT,09081,09081,Civil Engineering,46,,,,,,,11,#DIV/0!
40,4,FTF + FTT,09081,09081,Civil Engineering,46,,,,,,,12,#DIV/0!
40,4,FTF + FTT,09081,09081,Civil Engineering,46,,,,,,,13,#DIV/0!
40,4,FTF + FTT,09081,09081,Civil Engineering,46,,,,,,,14,#DIV/0!
40,4,FTF + FTT,09081,09081,Civil Engineering,46,,,,,,,15,#DIV/0!
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,23,"$37,812","$74,496","$102,925","$72,004",18,1,78.26%
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,16,"$64,689","$82,827","$105,755","$82,167",13,2,81.25%
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,10,"$58,819","$84,025","$108,500","$78,641",8,3,80.00%
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,6,,,,,4,4,66.67%
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,3,,,,,2,5,66.67%
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,,,,,,,6,#DIV/0!
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,,,,,,,7,#DIV/0!
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,,,,,,,8,#DIV/0!
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,,,,,,,9,#DIV/0!
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,,,,,,,10,#DIV/0!
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,,,,,,,11,#DIV/0!
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,,,,,,,12,#DIV/0!
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,,,,,,,13,#DIV/0!
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,,,,,,,14,#DIV/0!
40,4,FTF + FTT,09091,09091,Electrical Engineering,26,,,,,,,15,#DIV/0!
40,4,FTF + FTT,09094,09094,Computer Engineering,21,20,"$65,458","$74,431","$88,002","$75,972",18,1,90.00%
40,4,FTF + FTT,09094,09094,Computer Engineering,21,10,"$91,285","$93,454","$99,429","$101,150",9,2,90.00%
40,4,FTF + FTT,09094,09094,Computer Engineering,21,7,"$84,303","$87,879","$119,890","$97,361",6,3,85.71%
40,4,FTF + FTT,09094,09094,Computer Engineering,21,2,,,,,2,4,100.00%
40,4,FTF + FTT,09094,09094,Computer Engineering,21,2,,,,,2,5,100.00%
40,4,FTF + FTT,09094,09094,Computer Engineering,21,1,,,,,1,6,100.00%
40,4,FTF + FTT,09094,09094,Computer Engineering,21,,,,,,,7,#DIV/0!
40,4,FTF + FTT,09094,09094,Computer Engineering,21,,,,,,,8,#DIV/0!
40,4,FTF + FTT,09094,09094,Computer Engineering,21,,,,,,,9,#DIV/0!
40,4,FTF + FTT,09094,09094,Computer Engineering,21,,,,,,,10,#DIV/0!
40,4,FTF + FTT,09094,09094,Computer Engineering,21,,,,,,,11,#DIV/0!
40,4,FTF + FTT,09094,09094,Computer Engineering,21,,,,,,,12,#DIV/0!
40,4,FTF + FTT,09094,09094,Computer Engineering,21,,,,,,,13,#DIV/0!
40,4,FTF + FTT,09094,09094,Computer Engineering,21,,,,,,,14,#DIV/0!
40,4,FTF + FTT,09094,09094,Computer Engineering,21,,,,,,,15,#DIV/0!
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,20,"$36,102","$58,768","$83,259","$59,045",19,1,95.00%
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,10,"$57,700","$68,961","$101,315","$79,905",10,2,100.00%
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,10,"$68,903","$77,520","$95,675","$85,926",10,3,100.00%
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,7,"$70,429","$76,048","$103,919","$88,572",7,4,100.00%
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,4,,,,,4,5,100.00%
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,,,,,,,6,#DIV/0!
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,,,,,,,7,#DIV/0!
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,,,,,,,8,#DIV/0!
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,,,,,,,9,#DIV/0!
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,,,,,,,10,#DIV/0!
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,,,,,,,11,#DIV/0!
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,,,,,,,12,#DIV/0!
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,,,,,,,13,#DIV/0!
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,,,,,,,14,#DIV/0!
40,4,FTF + FTT,09101,09101,Mechanical Engineering,29,,,,,,,15,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,1,,,,,1,1,100.00%
40,4,FTF + FTT,09151,09151,Materials Engineering,1,1,,,,,1,2,100.00%
40,4,FTF + FTT,09151,09151,Materials Engineering,1,1,,,,,1,3,100.00%
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,4,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,5,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,6,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,7,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,8,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,9,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,10,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,11,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,12,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,13,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,14,#DIV/0!
40,4,FTF + FTT,09151,09151,Materials Engineering,1,,,,,,,15,#DIV/0!
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,6,"$40,566","$54,290","$62,256","$63,658",5,1,83.33%
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,4,,,,,4,2,100.00%
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,4,,,,,4,3,100.00%
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,3,,,,,3,4,100.00%
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,,,,,,,5,#DIV/0!
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,,,,,,,6,#DIV/0!
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,,,,,,,7,#DIV/0!
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,,,,,,,8,#DIV/0!
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,,,,,,,9,#DIV/0!
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,,,,,,,10,#DIV/0!
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,,,,,,,11,#DIV/0!
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,,,,,,,12,#DIV/0!
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,,,,,,,13,#DIV/0!
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,,,,,,,14,#DIV/0!
40,4,FTF + FTT,09254,09254,Construction Engineering Technology,9,,,,,,,15,#DIV/0!
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,3,,,,,2,1,66.67%
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,2,,,,,,2,0.00%
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,2,,,,,1,3,50.00%
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,2,,,,,1,4,50.00%
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,,,,,,,5,#DIV/0!
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,,,,,,,6,#DIV/0!
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,,,,,,,7,#DIV/0!
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,,,,,,,8,#DIV/0!
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,,,,,,,9,#DIV/0!
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,,,,,,,10,#DIV/0!
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,,,,,,,11,#DIV/0!
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,,,,,,,12,#DIV/0!
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,,,,,,,13,#DIV/0!
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,,,,,,,14,#DIV/0!
40,4,FTF + FTT,09255,09255,Electronic Engineering Technology,3,,,,,,,15,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,1,,,,,,1,0.00%
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,2,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,3,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,4,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,5,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,6,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,7,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,8,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,9,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,10,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,11,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,12,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,13,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,14,#DIV/0!
40,4,FTF + FTT,09262,09262,Environmental Engineering Technology,1,,,,,,,15,#DIV/0!
40,4,FTF + FTT,10021 + 10022,10022,Art,65,47,"$7,200","$26,381","$43,617","$28,523",35,1,74.47%
40,4,FTF + FTT,10021 + 10022,10022,Art,65,31,"$15,263","$31,639","$59,545","$37,587",22,2,70.97%
40,4,FTF + FTT,10021 + 10022,10022,Art,65,18,"$7,071","$37,194","$71,679","$45,779",11,3,61.11%
40,4,FTF + FTT,10021 + 10022,10022,Art,65,9,"$18,677","$43,778","$72,120","$44,242",7,4,77.78%
40,4,FTF + FTT,10021 + 10022,10022,Art,65,2,,,,,2,5,100.00%
40,4,FTF + FTT,10021 + 10022,10022,Art,65,,,,,,,6,#DIV/0!
40,4,FTF + FTT,10021 + 10022,10022,Art,65,,,,,,,7,#DIV/0!
40,4,FTF + FTT,10021 + 10022,10022,Art,65,,,,,,,8,#DIV/0!
40,4,FTF + FTT,10021 + 10022,10022,Art,65,,,,,,,9,#DIV/0!
40,4,FTF + FTT,10021 + 10022,10022,Art,65,,,,,,,10,#DIV/0!
40,4,FTF + FTT,10021 + 10022,10022,Art,65,,,,,,,11,#DIV/0!
40,4,FTF + FTT,10021 + 10022,10022,Art,65,,,,,,,12,#DIV/0!
40,4,FTF + FTT,10021 + 10022,10022,Art,65,,,,,,,13,#DIV/0!
40,4,FTF + FTT,10021 + 10022,10022,Art,65,,,,,,,14,#DIV/0!
40,4,FTF + FTT,10021 + 10022,10022,Art,65,,,,,,,15,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,2,,,,,2,1,100.00%
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,2,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,3,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,4,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,5,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,6,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,7,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,8,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,9,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,10,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,11,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,12,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,13,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,14,#DIV/0!
40,4,FTF + FTT,10023,10023,Design,4,,,,,,,15,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,1,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,2,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,3,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,4,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,5,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,6,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,7,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,8,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,9,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,10,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,11,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,12,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,13,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,14,#DIV/0!
40,4,FTF + FTT,10025,10025,Industrial Design,1,,,,,,,15,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,8,"$22,226","$32,068","$44,272","$30,026",6,1,75.00%
40,4,FTF + FTT,10031,10031,Art History,10,3,,,,,2,2,66.67%
40,4,FTF + FTT,10031,10031,Art History,10,1,,,,,1,3,100.00%
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,4,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,5,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,6,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,7,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,8,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,9,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,10,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,11,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,12,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,13,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,14,#DIV/0!
40,4,FTF + FTT,10031,10031,Art History,10,,,,,,,15,#DIV/0!
40,4,FTF + FTT,10041,10041,Music - Performance,85,57,"$12,053","$21,076","$27,903","$22,739",31,1,54.39%
40,4,FTF + FTT,10041,10041,Music - Performance,85,35,"$12,922","$27,142","$44,942","$28,406",19,2,54.29%
40,4,FTF + FTT,10041,10041,Music - Performance,85,20,"$18,020","$25,940","$46,722","$31,774",11,3,55.00%
40,4,FTF + FTT,10041,10041,Music - Performance,85,4,,,,,4,4,100.00%
40,4,FTF + FTT,10041,10041,Music - Performance,85,1,,,,,1,5,100.00%
40,4,FTF + FTT,10041,10041,Music - Performance,85,1,,,,,1,6,100.00%
40,4,FTF + FTT,10041,10041,Music - Performance,85,,,,,,,7,#DIV/0!
40,4,FTF + FTT,10041,10041,Music - Performance,85,,,,,,,8,#DIV/0!
40,4,FTF + FTT,10041,10041,Music - Performance,85,,,,,,,9,#DIV/0!
40,4,FTF + FTT,10041,10041,Music - Performance,85,,,,,,,10,#DIV/0!
40,4,FTF + FTT,10041,10041,Music - Performance,85,,,,,,,11,#DIV/0!
40,4,FTF + FTT,10041,10041,Music - Performance,85,,,,,,,12,#DIV/0!
40,4,FTF + FTT,10041,10041,Music - Performance,85,,,,,,,13,#DIV/0!
40,4,FTF + FTT,10041,10041,Music - Performance,85,,,,,,,14,#DIV/0!
40,4,FTF + FTT,10041,10041,Music - Performance,85,,,,,,,15,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,1,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,2,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,3,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,4,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,5,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,6,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,7,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,8,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,9,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,10,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,11,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,12,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,13,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,14,#DIV/0!
40,4,FTF + FTT,10051,10051,Music,1,,,,,,,15,#DIV/0!
40,4,FTF + FTT,10071,10071,Theatre Arts,13,12,"$3,523","$25,607","$35,787","$21,605",6,1,50.00%
40,4,FTF + FTT,10071,10071,Theatre Arts,13,8,"$3,496","$5,333","$45,331","$24,188",6,2,75.00%
