guid	entry_status	major	in_school_earning	fin_aid_0	fin_aid_3000	fin_aid_10000
ce077587-a177-4dd9-9484-092e51d47d7f	FTT	Fire Protection Administration	10500	5.627720889	6.663889857000001	9.425310681000001
05e3a7fd-439a-4797-a9af-f6a6b4a37658	FTT	Food Science and Technology	0	6.581836817	8.316082163999999	13.41271773
b05f112f-9420-4cae-b405-c07e7467a710	FTT	Food Science and Technology	4500	9.263774508	11.37276817	18.02793264
ed183b35-8530-43f0-accc-4bd585832b23	FTT	Food Science and Technology	10500	13.85897055	16.87192757	27.37943357
a0891899-15b7-49eb-ab10-5e658ebd3b1f	FTT	French	0	6.440848825	8.506273699	15.74533635
09a81462-bda2-426d-9242-53d1eff92b65	FTT	French	4500	9.701851582	12.58471361	24.73706659
1a7f89d4-c3df-46c3-b039-8d0af3bff0bc	FTT	French	10500	16.495162	22.20779062	56.29174701
bebb10df-d215-4223-8a15-4e69c9d389ea	FTT	Geography	0	3.888361997	5.181852581	8.769920393
18937fd3-0cf9-44fd-99d1-c998360e0b1a	FTT	Geography	4500	5.8704651960000005	7.364069852999999	11.88964978
8317d7f4-ccec-4f2d-ba38-e431a56a3fe0	FTT	Geography	10500	9.073883999	11.10972294	18.50447905
d40e23d3-ad09-403f-9f52-4f6e2a173eb1	FTT	Geology	0	10.93876521	13.58709025	21.99717612
387e19dd-c502-4211-b034-610b4472ebb2	FTT	Geology	4500	15.08681864	18.53776979	30.16034063
371d9d8d-7c4c-4dad-b150-75984023b368	FTT	Geology	10500	22.76721079	28.0749848	48.35976326
f9254f27-a1e2-433c-b3b4-e197a396a1bb	FTT	German	0	3.521804667	5.073704007	10.28015582
6e461289-a8b4-48b2-bf62-93ce8e719f18	FTT	German	4500	5.948088765	8.013370721	17.88762844
fd6cd384-b8dd-4044-8604-fe83a0497b71	FTT	German	10500	10.83054496	15.44758198	55.23193323
f8aaa227-12b5-48ef-97b2-a906d4731d45	FTT	Graphic Communications	0	5.957253431	7.560386556	12.18992894
03d810ed-23e4-4dc9-81c9-1297bceca744	FTT	Graphic Communications	4500	8.429536709	10.34874639	16.33063152
65499075-23d4-44f1-a682-4d48e943d350	FTT	Graphic Communications	10500	12.59128819	15.294360199999998	24.78929702
432a724c-059b-44f6-9045-da65ad2e7652	FTT	Graphic Design	0	7.461409048999999	9.667389162000001	17.30804336
54664b82-fb3c-427f-b99e-8fb28fd6785f	FTT	Graphic Design	4500	10.94312167	14.00155158	26.45554159
b57601c5-5da4-4ab8-893c-61c90af3e860	FTT	Graphic Design	10500	18.08426788	23.90998717	58.5626975
f210ac51-e5ce-4ccd-811a-178ab4b04656	FTT	Health Care Management/Administration	0	7.585340974	9.524260137999999	15.52452286
4958a5f5-f562-490f-9fa6-99a08c029adc	FTT	Health Care Management/Administration	4500	10.603461099999999	13.06183871	21.47776523
8c57d475-a7ee-41cd-9e55-88c738069f12	FTT	Health Care Management/Administration	10500	16.07567622	19.93012365	35.96584579
ea8cd1dc-238a-4720-98e8-eb0b450951e1	FTT	Health Education	0	7.424053165	9.566226907999999	17.04352717
ded994b8-a911-4a97-ae76-69f52e897e09	FTT	Health Education	4500	10.80399736	13.78072774	26.69488589
51c4738a-775e-4b02-9dfc-8c9b3c012c43	FTT	Health Education	10500	17.82089067	23.87810022	57.55691423
86fa03a1-77f2-4b4d-a97a-ea48c7f7dd98	FTT	Health Science	0	5.228249841	6.794073842	11.47101387
a65abc7e-6796-4ae1-8e51-2def39d6f683	FTT	Health Science	4500	7.650995965	9.573053692	16.0378599
3a218fd7-d9cf-4f8c-afab-a5a3265c0d07	FTT	Health Science	10500	11.89371908	14.8471708	27.55455935
936974c2-d7d8-452d-b61b-091cd5cd0088	FTT	History	0	6.640801159	8.450919038	14.04678571
24a6df7e-3b23-4aa5-bc9d-6f61321b6982	FTT	History	4500	9.456289527000001	11.746108300000001	19.67304002
d59d4d1f-96f5-4d3a-84a8-c105aa0e4a1c	FTT	History	10500	14.56338516	18.1998754	33.79569236
ffda4a74-5ee7-491a-b6c5-8901d9ddfc34	FTT	Hotel and Restaurant/Hospitality Management	0	6.994576575	8.999409641	15.39763942
9751fffc-6be5-4b35-9c35-c53a13d0f9b0	FTT	Hotel and Restaurant/Hospitality Management	4500	10.1289111	12.73868448	21.90623084
0016ea33-e270-4091-9a37-479a2d29e215	FTT	Hotel and Restaurant/Hospitality Management	10500	15.997353599999999	20.21348197	37.099932700000004
3b13e5b0-9753-4fcd-bd29-cf4bad58786c	FTT	Human Development	0	8.492953835	11.20849424	22.45674646
bee02e1c-943c-4f2e-a13d-211772164c90	FTT	Human Development	4500	12.87416976	17.20402608	39.44734954
fd8ab956-d641-4dbd-be35-2b999288954b	FTT	Human Development	10500	23.77233388	34.44305868	129.6074763
c7e95e05-e741-43f4-b600-1b3d9a947992	FTT	Human Resources/Personnel Management	0	5.801439208	7.2996932679999995	11.47036619
3c8ae10e-272d-4906-8b96-7c406e50c0ef	FTT	Human Resources/Personnel Management	4500	8.101218326	9.841591412	14.97914154
74106e7e-e5b0-4466-b330-9a3a2d732e82	FTT	Human Resources/Personnel Management	10500	11.81989833	14.1212889	21.48601228
61f2923f-7277-4b6a-86c0-4bb7dc17bb03	FTT	Human Services	0	5.396241171000001	7.06991249	12.17676051
92a56739-ee57-44db-92cf-f2c9c67cab31	FTT	Human Services	4500	7.9942454839999995	10.08777081	17.21308609
f048fd8b-2147-4e47-b091-4f1dde47ccca	FTT	Human Services	10500	12.64385132	15.90697063	28.85706387
d83a3f75-ee80-4356-9c82-543d9d26e1a2	FTT	Humanities	0			
ed461392-4729-407c-a798-75e6ddb7abbe	FTT	Humanities	4500			
3151c444-e6ea-44fd-9b71-672748f29cb3	FTT	Humanities	10500			
5948a7ca-b604-46a8-b4dc-26dee6bf70f7	FTT	Industrial Arts	0	5.180849683	6.398221297999999	9.489523572000001
a6e821cb-2b01-40b8-8421-0d759de394c1	FTT	Industrial Arts	4500	7.026603037	8.33475446	11.76169823
7e13e166-6da8-47cf-a845-c0c746a0ca86	FTT	Industrial Arts	10500	9.728767122999999	11.23187669	15.32561828
5632234f-8e48-46e7-8539-541607a1d0c9	FTT	Industrial Design	0	10.98555703	14.08033583	24.38041396
9d12f07c-d6a8-49ca-a925-2d5eeb53a9ed	FTT	Industrial Design	4500	15.87734563	20.09454323	34.52324443
e93e0b1d-0dce-44e9-9838-5a90ac780ab3	FTT	Industrial Design	10500	25.33729189	31.93386981	57.33468901
7ae2a97a-284b-4d2c-88c9-9364e463219a	FTT	Industrial Engineering	0	16.060265400000002	19.25352291	28.73790599
bcba61e5-b27a-43b2-9891-c086146f50cc	FTT	Industrial Engineering	4500	21.0155997	24.94775914	37.21055904
d25f7e88-a4dd-43ac-934f-594b6966c910	FTT	Industrial Engineering	10500	29.56351476	35.1010349	54.21172088
8fd968ac-6a1f-4714-b7f8-fbe5b312149e	FTT	Industrial Management & Technology	0	6.074280648999999	7.689824837000001	12.33286834
7207fb14-8e79-4cc6-8309-a02fabda0636	FTT	Industrial Management & Technology	4500	8.564655927	10.49204216	16.42892309
6c9344bd-756f-4096-b02f-d5b04e42c123	FTT	Industrial Management & Technology	10500	12.73278932	15.41054458	23.83271403
92e5ff79-f655-457f-b481-41c399a142d9	FTT	Industrial Technology	0	6.5316059420000006	8.295698548999999	13.50984651
c15fbfa2-abf8-4e49-9b7c-6440932b728c	FTT	Industrial Technology	4500	9.262369981	11.41920177	18.23041688
9c65ca89-43fa-4244-852c-9b6667e035c5	FTT	Industrial Technology	10500	13.96732383	17.051498600000002	27.56520328
f8d35458-6448-413b-881f-07eb46103ff3	FTT	Information Systems	0	7.99139821	9.798358041	14.96514524
6f2a7422-1707-4b2e-938d-c9132a64f6e2	FTT	Information Systems	4500	10.77742423	12.92819345	19.3998344
04c50d39-36e9-45c9-b550-6ac8a5e86dca	FTT	Information Systems	10500	15.40456821	18.31175455	27.69473143
b6e31b62-46e7-409b-afcc-a459fe073720	FTT	Interior Design	0	12.88658396	17.43655668	36.13618645
6fd837fa-373b-4ff5-92f7-52e05022c3ad	FTT	Interior Design	4500	20.32558946	27.75169021	59.96439516
8c30a241-0a8b-4f73-88f2-0010bc9e6d31	FTT	Interior Design	10500	38.12418427	53.21305668	197.638269
10523280-3714-42f2-a295-7e441b18f8d2	FTT	International Business	0	6.758257386	8.704808871000001	14.95151574
1d53a9be-4cbb-48df-8b39-36f3cd81e1b5	FTT	International Business	4500	9.80186145	12.343462800000001	21.45511548
bbbc60f6-0718-40e0-92da-efad4798c58d	FTT	International Business	10500	15.54326123	19.74620005	37.14627022
d66e88d2-5502-4f34-a375-a7bcb2010d90	FTT	Japanese	0	6.107756362999999	8.11845632	15.46894917
975caf15-7d82-43b7-a81f-28bae54b0b04	FTT	Japanese	4500	9.291385775	12.17167733	26.19971552
c69c1a00-c4ac-4623-9f52-412d788088a8	FTT	Japanese	10500	16.28057091	22.94493885	65.99294405
20c98154-fb5e-435c-9b5b-79fc8d671166	FTT	Jewish Studies	0	7.739136729	9.971247116	17.82380623
76aad471-edb6-4184-8bfa-6625998c6c4e	FTT	Jewish Studies	4500	11.26679943	14.39366803	27.80360901
f3b2f0d8-e230-4cf5-98cc-d8edb5ab0f98	FTT	Jewish Studies	10500	18.63915286	24.93053166	45.86611894
dc66d89a-5967-4732-a5bd-e175d6ab14bd	FTT	Journalism	0	5.142019779	6.863095827	12.4537052
33fd602a-78b0-4662-b004-2da21c921b5c	FTT	Journalism	4500	7.830859106	10.08579744	18.88651467
63c45c31-cd5c-483e-b24d-860513e72643	FTT	Journalism	10500	13.00334349	17.10068165	39.336699100000004
f7f06b75-9a75-4712-b71e-8b5b9c773b25	FTT	Kinesiology	0	7.1650771120000005	9.206257432000001	16.00181384
1dd97edd-9125-444b-995a-cad87762c187	FTT	Kinesiology	4500	10.36935806	13.10847756	23.76359945
e6257782-6ca7-4e80-baa2-4dba4ecea61e	FTT	Kinesiology	10500	16.67255843	21.63010999	49.48096208
15eae04d-0c50-42d7-bc5f-f0e49a4b8b50	FTT	Labor Studies	0	11.9667982	13.82807725	18.68994556
82fbb13a-4dfd-49fd-b2b4-266585c80bab	FTT	Labor Studies	4500	14.80270828	16.85605475	22.33562043
8b709308-b4bd-4d80-9bd0-3856890e0b00	FTT	Labor Studies	10500	19.071825399999998	21.48235999	28.09977109
d0240cad-57ed-4977-8e21-225c18920953	FTT	Land Resource Management	0	13.66813288	18.45563882	38.09310466
7e9214d3-7585-4dc1-8da1-d26c1e2181f0	FTT	Land Resource Management	4500	21.480574	29.23851883	64.97774614
384026a9-0d0c-41ca-a3b4-204f6f1f7c56	FTT	Land Resource Management	10500	40.22335569	56.99972298	165.8415155
70594a13-31e1-4573-b5af-18071efa8868	FTT	Landscape Architecture	0	11.38828042	14.31866354	23.51594238
5e519069-cdbd-4ef4-8826-24ae15d3fe51	FTT	Landscape Architecture	4500	15.97746651	19.76934953	32.11722369
d952c680-2a0b-4242-8200-cfa89cc79136	FTT	Landscape Architecture	10500	24.34147792	29.95011117	50.31191642
218d327e-e06b-45ea-8e7a-634a9189b5f8	FTT	Latin/Central American Studies	0	4.426520998	5.887529402	10.19774761
932c7386-79cc-4644-8711-e384449f177b	FTT	Latin/Central American Studies	4500	6.682531824	8.455982712	14.38001509
ed3fd584-abdd-4b60-9095-32dae9876893	FTT	Latin/Central American Studies	10500	10.58489327	13.28841759	25.04465703
b3313a17-89d3-4b75-aed9-ee78103bb7b1	FTT	Liberal Studies	0	8.458982263	10.66369605	17.74742393
a0ed0ede-a9e2-4c68-b3b2-58f9cdd82da7	FTT	Liberal Studies	4500	11.9106066	14.79875151	25.0238635
6f67466b-9d89-4a12-b2b7-e210b66a01ed	FTT	Liberal Studies	10500	18.41346912	23.11757156	43.20580548
d612d280-715d-4b2f-b876-909a1a3cfda3	FTT	Linguistics	0	3.4067491480000003	4.804697504	8.995944733
cf993b71-d7a7-4876-b418-e8d99b42e16f	FTT	Linguistics	4500	5.567334324	7.281218300000001	13.38817644
5814921c-223e-4104-80b6-cfbcd9a8ff39	FTT	Linguistics	10500	9.383455538	12.18849544	30.01897658
ce143cc6-1abb-40ab-903d-91d4490771e6	FTT	Management	0	6.701996804	8.473648421	13.77764011
cd3a3fbc-fcd0-4732-91e4-9ec284cf6dc2	FTT	Management	4500	9.448053218	11.63501378	18.73352549
3c69357f-8e87-4295-8824-b6f38374d7e5	FTT	Management	10500	14.25018395	17.47790899	29.19950275
f89faf95-ab75-477f-8e38-013eef21d35e	FTT	Management Systems Analysis / Operations Research	0	3.020410995	4.052639873	6.645334227
68dee795-b078-4976-a033-5fe5c0c0b39c	FTT	Management Systems Analysis / Operations Research	4500	4.582194427	5.679582633	8.550111321000001
62548b73-b23e-4d4e-a762-167b2f9637de	FTT	Management Systems Analysis / Operations Research	10500	6.845367782	8.104445545	11.60470133
1ac67756-93cb-4db7-b7b0-fe05f30e8f96	FTT	Manufacturing Engineering	0	22.09278514	26.21637223	39.12218134
b79abf74-7572-4932-890c-494de775b19a	FTT	Manufacturing Engineering	4500	28.53043591	33.82058573	51.93161737
fd9a6e3b-d509-41a6-91cc-202c1bc8d142	FTT	Manufacturing Engineering	10500	40.30784098	48.59732848	84.23984861
ad5873ab-edd9-4c46-acec-ce04497adf34	FTT	Manufacturing Engineering Technology	0	11.40727539	14.060619400000002	21.41157564
283f3da3-9e51-4a48-b2bb-d828ae51f56b	FTT	Manufacturing Engineering Technology	4500	15.49531418	18.59152481	27.08049646
63ad8fa1-0050-4f8a-a066-13ffc01374bd	FTT	Manufacturing Engineering Technology	10500	22.00275787	25.75060488	36.05255475
11fcc0e8-9001-4f13-ab1d-ccf280fd380b	FTT	Marine Biology	0	5.714276054	7.442185447000001	13.03694241
9f503c1e-db05-43de-903a-b3c8396d1aa2	FTT	Marine Biology	4500	8.411936412000001	10.66736673	19.66224788
e394c0ac-1530-43bf-aa9f-017e71be263f	FTT	Marine Biology	10500	13.58886485	17.77124553	52.61685217
66f2aa8d-fbdc-4493-97f1-6064c298a7d2	FTT	Marketing	0	7.831201286000001	9.893678976	16.33492103
93763807-90e0-407f-b59e-2a87e4846dfa	FTT	Marketing	4500	11.04846865	13.68949865	22.62051347
49ac218a-78a7-4fbd-8342-bdcb76c52fa7	FTT	Marketing	10500	16.92500257	21.00921461	36.568617700000004
87b022fd-55b6-458d-bad0-4c745049e4f6	FTT	Materials Engineering	0	22.95706722	27.64030767	40.51738902
1aa189eb-f2a8-4cbb-ab4c-dff547342ba9	FTT	Materials Engineering	4500	30.13776481	35.5248082	51.14762346
b47851c1-c6da-4552-be9d-b958b85198f4	FTT	Materials Engineering	10500	41.58297303	48.55914026	70.93592235
440d39a4-ef3e-4539-b9e9-48b888d6d96f	FTT	Mathematics	0	10.93245047	13.54323773	21.95046927
a549fb54-e992-402e-b84e-db9786fbd6a0	FTT	Mathematics	4500	15.02498596	18.457171600000002	30.53804615
d7d113f3-77e6-470d-b964-d448d0e6f05c	FTT	Mathematics	10500	22.73771653	28.28776009	52.68450992
57dc1cab-d659-40d0-848e-29ac6ab32262	FTT	Mechanical Engineering	0	16.54774397	19.64420218	29.02899227
1c688bf7-07ad-4906-bd6e-c209354c9975	FTT	Mechanical Engineering	4500	21.36332459	25.23644377	37.77456687
d59910c9-d314-4a19-bb02-996188e8ec7c	FTT	Mechanical Engineering	10500	29.86399567	35.55812238	56.89381554
02d33548-a770-4d81-83ea-bb018ba2c544	FTT	Mechanical Engineering Technology	0	7.038567467999999	8.967071914	15.02559037
850313f7-075e-4b13-9fa2-ffe939319ddc	FTT	Mechanical Engineering Technology	4500	10.04620849	12.52181471	21.13982804
7e92477d-dfd5-4219-8df9-0c3be3bf6a94	FTT	Mechanical Engineering Technology	10500	15.58880025	19.54663689	35.72259892
1bda7e58-38bf-4f4d-b7d6-8ad12f39be51	FTT	Medical Technology	0	17.76007998	20.9417544	30.58776284
32d55ca8-8969-42cf-bba5-8faf38a1f91d	FTT	Medical Technology	4500	22.70598249	26.68219537	39.69903507
ca3a1913-9b8b-415f-8221-433da49f2b69	FTT	Medical Technology	10500	31.45039608	37.37152015	60.60744852
f6c135a8-8c49-4948-beaa-fbe3466ec6e8	FTT	Mexican-American Studies	0	6.158700869	7.822653535	12.661134599999999
b562ca06-5095-4222-bce0-e079f96809df	FTT	Mexican-American Studies	4500	8.727655211	10.73215967	17.00731462
4ab0d8b3-bac7-46e9-82ed-4fcbad0e0913	FTT	Mexican-American Studies	10500	13.08214977	15.91958913	25.84978252
225ef636-7c19-453c-985d-e02067da7738	FTT	Microbiology	0	10.80632837	13.48451892	22.60330528
8c45d7ac-9af1-422e-a75f-9a357c097de1	FTT	Microbiology	4500	15.03207943	18.70885298	32.95771076
1d222df9-4026-4659-8bdc-32d91c83f2a7	FTT	Microbiology	10500	23.50433825	30.12647665	67.36117215
65561628-743c-478d-a8bd-37e305c206ea	FTT	Multimedia	0	5.825782739	7.877097325	16.22485893
3986e342-d424-4867-b9e0-fbce1f72bbf1	FTT	Multimedia	4500	9.100914519	12.24290291	34.61860081
748de308-d16b-45ec-8f91-d3d6b33ebbb2	FTT	Multimedia	10500	17.29519652	28.01652639	244.65632459999998
cdfd2260-801b-4ae9-be24-1e554e1061b8	FTT	Music	0	8.653829405	11.40702145	22.27533473
fe8103d8-3577-4a04-8685-0da447dfd8b6	FTT	Music	4500	13.07664573	17.32056851	37.82721405
1920e045-4e49-42ac-ad85-60fd6e8e19bf	FTT	Music	10500	23.48978799	33.20904937	127.4788598
e568515f-4f63-4524-88a7-909b3e16993b	FTT	Music - Performance	0			
af168789-7f82-4e50-b75d-b688e9dfc731	FTT	Music - Performance	4500			
15128787-1ee0-4951-bb13-9cc30960c77e	FTT	Music - Performance	10500			
a343b2fe-3077-4925-ac20-e8a634a57e95	FTT	Music Education	0	15.48991076	20.33696193	38.28969687
830f1c65-2e3d-4a34-9365-a27ca477c7f6	FTT	Music Education	4500	23.26241735	30.437405199999997	60.90383469
d994d024-54ca-4660-842b-bcb899538c5c	FTT	Music Education	10500	40.14398395	54.37258804	180.3223486
680cca2e-b2b0-41fc-9da9-fb850f780a1a	FTT	Natural Science	0	19.68476505	27.20004432	60.86715083
b665d7a3-c5cd-4ba5-bcc8-4ff8c15412f4	FTT	Natural Science	4500	31.99001857	44.69944704	148.0271291
3b4a4fce-6492-4116-ae68-b47d5ee1b4b1	FTT	Natural Science	10500	65.17578023	110.2897711	180.0
4f88c2f8-8384-4ec4-896e-fb688a95132f	FTT	Nursing	0	4.749556051	5.8380264760000005	8.521750474
bcbd7a6b-495f-482f-bc1e-52d4f1606cd3	FTT	Nursing	4500	6.393168887000001	7.5333611970000005	10.41492575
76211a0e-09e2-45c9-9700-5eb87a4e7dda	FTT	Nursing	10500	8.72434146	9.979696612	13.24298823
07807b2b-166d-4940-96c1-cc5558a79c42	FTT	Occupational Studies	0	6.644367921000001	8.298091365	12.93846323
0d7e8d00-3aff-42ea-883c-dd46f908e616	FTT	Occupational Studies	4500	9.187439754	11.12483794	16.80550099
c07e6190-11d8-41af-9333-29d32fd70e29	FTT	Occupational Studies	10500	13.32684336	15.86812644	23.64523522
ea8c0700-bc77-4aa4-9389-21943109c876	FTT	Occupational Therapy	0	20.60140747	24.55853235	36.73533764
2e7c9a41-e155-4fff-9f50-9c82d50c2728	FTT	Occupational Therapy	4500	26.76679358	31.77574727	48.448605900000004
7ab41f50-bd9c-4a48-9a66-01774b43f018	FTT	Occupational Therapy	10500	37.83583063	45.43768331	76.06857411
4935b48b-b311-412c-afc8-945d7767094b	FTT	Performing Arts	0	4.146035526	5.438344666	8.986804028
c89deae8-2056-48eb-8349-fcd18cff1d93	FTT	Performing Arts	4500	6.124023101000001	7.60425026	12.00822593
eb7e54dd-e820-4a4f-b665-9bca25388a3c	FTT	Performing Arts	10500	9.284158747000001	11.25949162	18.17769118
b675a320-4e4a-4df6-8cb8-fe1dd4760ef6	FTT	Philosophy	0	5.100928255	6.79035184	12.22626128
15c6763c-5c09-4257-ac7c-77a7cc7572da	FTT	Philosophy	4500	7.736755492	9.932248539	18.4770098
3d9c9d24-3f29-4667-a849-d1310e237bb4	FTT	Philosophy	10500	12.75782008	16.72895985	41.55071036
0dc26b3a-f69c-4ca4-9026-ea5a450ab834	FTT	Physics	0	11.00331242	13.51687603	21.61042134
d3b87d6f-bb24-455b-9e55-351753220b22	FTT	Physics	4500	14.94182178	18.24338544	29.91640548
d6e45624-7c7e-4866-8646-e44129e2b437	FTT	Physics	10500	22.37041632	27.73807564	51.00737728
25039087-242d-43d9-874e-f5e6062b7376	FTT	Political Science	0	5.756006942000001	7.407202268	12.37206877
d4d9c883-9981-4325-93dd-797b3f19244d	FTT	Political Science	4500	8.314368054	10.35506855	17.17896566
4959c620-b0cd-463b-af03-ef4a61a76f49	FTT	Political Science	10500	12.82066239	15.93670935	28.45421063
0dd2ba2b-87b7-4395-b1b2-972e7b758413	FTT	Production and Operations Management	0	12.36527966	15.21120559	23.88159379
6a6ac700-93ff-4a7f-a0c4-0ae225a75ce0	FTT	Production and Operations Management	4500	16.801015600000003	20.38851587	31.73069603
1f4de59f-8464-448a-b7de-530088b15505	FTT	Production and Operations Management	10500	24.64521745	29.77629681	47.32862843
a1dfdb17-8333-41b0-9a52-f8f6a1487842	FTT	Psychology	0	6.454557881	8.403204946	14.85577515
3dc96715-2765-48b9-94b1-db9abc962bec	FTT	Psychology	4500	9.51063545	12.113076699999999	22.14891835
19be3763-3083-49c1-857d-45318ed0a74a	FTT	Psychology	10500	15.49057275	20.15977086	43.75083462
4767260e-da0d-4481-acd2-affc6ca3968e	FTT	Public Administration	0	6.606903916	8.209283021000001	12.69940349
63f6c7bd-baa3-4467-afdd-e6dbbd42bbe9	FTT	Public Administration	4500	9.069544856	10.94267686	16.4829562
da7b72e4-5b82-465b-811c-36e5ce97c833	FTT	Public Administration	10500	13.07656327	15.55883502	23.45902687
08bf6e9e-404c-4d9c-bb68-24b1b7a4951f	FTT	Public Health	0	7.292206165	9.422061622000001	16.96598096
938cec31-100c-4c89-8912-62418f07b2f5	FTT	Public Health	4500	10.65661497	13.64474657	27.24312577
025fb121-6124-4bbb-a8a2-7e0bd1227c43	FTT	Public Health	10500	17.76643902	24.15912932	138.2422537
96599986-7f5d-4238-a85f-89f47512d2ee	FTT	Public Relations	0	6.5722704389999995	8.46925329	14.619586300000002
9eeb7558-a8be-4a60-9f3a-61ee54607653	FTT	Public Relations	4500	9.53959542	12.030882400000001	21.34086378
cc7477b3-e662-4391-b37d-bc7419f22b7f	FTT	Public Relations	10500	15.21356545	19.52874297	39.90471468
700d3a3c-33f4-4d84-a691-beb19c870b01	FTT	Radio/Television/Broadcast	0	7.278608800000001	9.491361057	17.33904806
014cb89a-c519-421d-ac07-bb38212b8eff	FTT	Radio/Television/Broadcast	4500	10.77993829	13.90282199	27.1334396
fb81609e-d235-4e21-8809-71b66d8f45b4	FTT	Radio/Television/Broadcast	10500	18.15484422	24.373423499999998	63.46601039
8a29110a-e788-4146-854f-428e3a6327d6	FTT	Radiologic Science & Technology	0	14.19412355	17.8541797	30.92031221
ec314e29-39e3-45a1-8bae-ea06d79b6174	FTT	Radiologic Science & Technology	4500	20.02180703	25.27513239	45.85180798
5d59887d-ccd2-414c-8f66-15291ea27f16	FTT	Radiologic Science & Technology	10500	32.22979174	41.80743344	91.4805243
0d724641-1998-4419-b306-26c3e997211d	FTT	Real Estate	0	9.419194639	12.35361698	23.15385993
16b4ec11-7318-49af-9fba-cdc7658dc2a8	FTT	Real Estate	4500	14.1118346	18.43945949	35.60820595
5822face-f83e-47a7-91f6-ee83940db063	FTT	Real Estate	10500	24.25041405	32.24891793	73.90599191
487296bb-92ba-49ca-af87-d1ceedfadefa	FTT	Recreation Management & Administration	0	6.177559068	7.976396901	14.3587184
dfc44c89-487c-4f25-8e75-8bab89b1ea1f	FTT	Recreation Management & Administration	4500	9.041283016	11.59728239	22.36975883
d4a59769-e9fe-4cbc-8941-a69167df5c1b	FTT	Recreation Management & Administration	10500	15.01219783	20.05743567	57.07920603
caab68b0-e9d1-4c61-bf70-3fe6e6db2cef	FTT	Rehabilitation Counseling	0	4.313174678	5.770007815	10.4879993
dad9eb53-b1dc-4507-917f-e0b8bba09d5b	FTT	Rehabilitation Counseling	4500	6.6011828999999995	8.519159134	15.79662355
f6653f2f-5693-46ee-ae71-f415b49bd9a2	FTT	Rehabilitation Counseling	10500	10.94049928	14.30639522	38.44218988
c28c1aff-61f3-4482-b1f3-8261b61acb74	FTT	Religious Studies	0	3.4746200010000003	4.8342901110000005	9.061338757
825096e7-3d31-4cd1-9cff-d4c12fadd687	FTT	Religious Studies	4500	5.598099688	7.330004552	13.46239341
973d21cc-f632-4a97-a55d-77b579e26ede	FTT	Religious Studies	10500	9.452082897999999	12.26832134	28.46836426
e1362569-015e-4164-93ef-7caff4acc1db	FTT	Social Science	0	8.831034718	10.81494653	17.0820092
73c81212-dedf-4e0c-9819-13ddfea4594f	FTT	Social Science	4500	11.96199111	14.56307739	22.74382031
de3e00ae-ee44-4d12-bdd8-7fd9b5298f2c	FTT	Social Science	10500	17.63217671	21.33178972	34.1150374
3a45e23b-e0e0-4d70-ab20-f2dba52cc56a	FTT	Social Work	0	6.845335767000001	8.728798977	15.15078537
ffd94a05-6eb5-4408-814d-7e56d51e94ea	FTT	Social Work	4500	9.838232974	12.45264856	21.89672303
61be551b-3c5d-4cf7-b5d5-e5e2fe25df51	FTT	Social Work	10500	15.764421599999999	20.12636232	37.82457827
7831823d-e964-40bf-9e54-41452bc6e3f7	FTT	Sociology	0	6.326750685	8.001048876	13.39118701
755ecfbe-e784-4c23-bb79-1193c968f794	FTT	Sociology	4500	8.965154996	11.17883531	18.73273884
c90dc2a8-4d64-4120-94fa-7c66429fe539	FTT	Sociology	10500	13.88608108	17.34567533	31.369412
14554957-4e9d-4b71-a9d8-f9e816803362	FTT	Spanish	0	6.876169373	8.666047032	14.56158571
0a68b99c-0b75-4883-92ec-773c14d392be	FTT	Spanish	4500	9.707137114	12.12113751	20.54300827
2e896b9f-173a-4b5f-a515-3f38baa34910	FTT	Spanish	10500	15.11086403	18.979477499999998	35.12031861
4f416c13-fe83-424a-bee0-fb99979c8fa1	FTT	Speech Communication	0	6.43895666	8.310909256	14.87713248
ca524ddd-869b-4680-a451-1d4cb9d1a8b4	FTT	Speech Communication	4500	9.420312095	12.07014963	22.32394297
f2298b11-507d-4009-b13c-8a39c7fe4656	FTT	Speech Communication	10500	15.52787599	20.30473777	42.89543997
05b2d6ad-0a1c-4f0e-964f-e8a1bff7e96e	FTT	Speech Language Pathology	0	7.012373217	8.871749817000001	15.25732628
a6add799-41d6-4642-a3c9-ea21e348cdae	FTT	Speech Language Pathology	4500	9.967637989	12.55744001	22.29391637
d30d9e67-76bc-4269-a3b1-d08679f6eaec	FTT	Speech Language Pathology	10500	15.87774928	20.39318873	42.15165727
d05f7bbf-9323-4138-8eb8-2a2627974e11	FTT	Statistics	0	15.53717915	18.72332354	30.19428496
2a5da4ec-ef05-46d4-b5b4-497e9d2c0478	FTT	Statistics	4500	20.671308800000002	25.32781352	43.09998344
5da95986-8611-4217-9006-3b36afa02727	FTT	Statistics	10500	31.31442773	39.54784961	94.32798009999999
251e73ef-3332-4133-8127-716030b3621a	FTT	Theatre Arts	0			
6609d4d4-ab64-4dbc-92f7-7e08e51e0c51	FTT	Theatre Arts	4500			
af02b172-d42c-4e78-b1bc-2477cbce8643	FTT	Theatre Arts	10500			
2a85ef81-2716-4134-9c87-000a209b3d91	FTT	Theatre Arts - Performance	0	0.9890292620000001	1.936716514	4.417537937
9b4871ad-9e74-48c2-898e-ed53778a82d7	FTT	Theatre Arts - Performance	4500	2.435267139	3.482510586	6.3261159739999995
