Campus,Location,Student Path,Entry Status,HEGIS at Exit,Major at Exit,Potential Number of Students,Potential Number of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,Number of Students Found,Year
70,Northridge,4,FTT,5021,Accounting,234,43,79059,115360,148776,136139.4444,27,10
70,Northridge,4,FTT,5021,Accounting,234,31,111243.5,128363,187748.5,184139.5,16,11
70,Northridge,4,FTT,5021,Accounting,234,17,106180,142396.5,173743,155466.9,10,12
70,Northridge,4,FTT,5021,Accounting,234,14,109925,129504,183422,130680.4444,9,13
70,Northridge,4,FTT,5021,Accounting,234,7,,,,,4,14
70,Northridge,4,FTT,5021,Accounting,234,2,,,,,,15
70,Northridge,4,FTT,5041,Finance,367,339,47151,70648.5,98252,76147.41729,266,1
70,Northridge,4,FTT,5041,Finance,367,309,54103,77174.5,102486.5,83453.83607,244,2
70,Northridge,4,FTT,5041,Finance,367,280,59906,82066.5,107138,87117.6982,222,3
70,Northridge,4,FTT,5041,Finance,367,246,66663,90654.5,118594.5,97223.33333,192,4
70,Northridge,4,FTT,5041,Finance,367,203,68091.5,95618.5,124340,103017.6987,156,5
70,Northridge,4,FTT,5041,Finance,367,169,70683,97633.5,125882,110788.3077,130,6
70,Northridge,4,FTT,5041,Finance,367,143,75099,97468,138048,108991.0091,110,7
70,Northridge,4,FTT,5041,Finance,367,126,87765,107022.5,149145,125536.2857,98,8
70,Northridge,4,FTT,5041,Finance,367,98,85847,111614,159048,131140.2025,79,9
70,Northridge,4,FTT,5041,Finance,367,77,93591,118748,153709,129875.0323,62,10
70,Northridge,4,FTT,5041,Finance,367,58,84569,120781,171861,137625.7826,46,11
70,Northridge,4,FTT,5041,Finance,367,40,105654,142652.5,199160,163301.8667,30,12
70,Northridge,4,FTT,5041,Finance,367,20,111733,160856,236309,217750.7333,15,13
70,Northridge,4,FTT,5041,Finance,367,11,130216,148465,185622,221638.5556,9,14
70,Northridge,4,FTT,5041,Finance,367,6,91871,168523,205081,149214.6667,6,15
70,Northridge,4,FTT,5061,Management,216,195,40742,63619,87787,69843.92157,153,1
70,Northridge,4,FTT,5061,Management,216,162,49064.5,69406.5,95553,75418.87903,124,2
70,Northridge,4,FTT,5061,Management,216,140,54517.5,78123.5,101167.5,79296.27679,112,3
70,Northridge,4,FTT,5061,Management,216,119,50634,77851,104095,82379.54639,97,4
70,Northridge,4,FTT,5061,Management,216,101,53973,82025,109101,84353.32099,81,5
70,Northridge,4,FTT,5061,Management,216,85,59977,84910,117345,93451.92424,66,6
70,Northridge,4,FTT,5061,Management,216,69,66983,90470,126440,94284.52941,51,7
70,Northridge,4,FTT,5061,Management,216,55,73756,94437,144951,108170.4359,39,8
70,Northridge,4,FTT,5061,Management,216,38,65860,91297.5,133131,102331.3333,30,9
70,Northridge,4,FTT,5061,Management,216,29,78872,102702,151507,119933.2273,22,10
70,Northridge,4,FTT,5061,Management,216,19,95425,104063.5,162422.5,137737.6875,16,11
70,Northridge,4,FTT,5061,Management,216,14,95450,99161,197028,131708.9091,11,12
70,Northridge,4,FTT,5061,Management,216,7,101965,117209,176670,141916.5714,7,13
70,Northridge,4,FTT,5061,Management,216,3,,,,,3,14
70,Northridge,4,FTT,5061,Management,216,3,,,,,3,15
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,1,1
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,1,2
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,1,3
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,1,4
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,1,5
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,1,6
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,1,7
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,1,8
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,1,9
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,1,10
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,,11
70,Northridge,4,FTT,5064,Production and Operations Management,1,1,,,,,,12
70,Northridge,4,FTT,5064,Production and Operations Management,1,,,,,,,13
70,Northridge,4,FTT,5064,Production and Operations Management,1,,,,,,,14
70,Northridge,4,FTT,5064,Production and Operations Management,1,,,,,,,15
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,22,41566.5,76271.5,107949,87433.125,16,1
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,15,60084,65328,103503,81431.90909,11,2
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,13,59504,75827,94563,84403.66667,9,3
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,13,36539,65990,110335,76099.3,10,4
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,8,28105,49084,65891,64026.71429,7,5
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,6,14202,35698,66705,41645,5,6
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,5,,,,,4,7
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,4,,,,,2,8
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,2,,,,,1,9
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,2,,,,,1,10
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,1,,,,,1,11
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,1,,,,,1,12
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,1,,,,,1,13
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,,,,,,,14
70,Northridge,4,FTT,5072,Management Systems Analysis / Operations Research,22,,,,,,,15
70,Northridge,4,FTT,5091,Marketing,193,181,37619,61015,84252,63321.86897,145,1
70,Northridge,4,FTT,5091,Marketing,193,168,49728,67521,87615,72056.89683,126,2
70,Northridge,4,FTT,5091,Marketing,193,150,44962,71713,96525,75011.16522,115,3
70,Northridge,4,FTT,5091,Marketing,193,125,55009,76718.5,101882,82660.34694,98,4
70,Northridge,4,FTT,5091,Marketing,193,103,58663,85104,103578,86033.96386,83,5
70,Northridge,4,FTT,5091,Marketing,193,84,60739,84713,111033,86656.66154,65,6
70,Northridge,4,FTT,5091,Marketing,193,64,74129,90520,114641,95462.52174,46,7
70,Northridge,4,FTT,5091,Marketing,193,47,56043,86976,121181,86954.85714,35,8
70,Northridge,4,FTT,5091,Marketing,193,36,67143,84862,114548,96337.11111,27,9
70,Northridge,4,FTT,5091,Marketing,193,18,62224,98332.5,130502.5,104762,12,10
70,Northridge,4,FTT,5091,Marketing,193,12,58154,101139,134638,110358.7778,9,11
70,Northridge,4,FTT,5091,Marketing,193,6,80386,134940,180388,138913.4,5,12
70,Northridge,4,FTT,5091,Marketing,193,4,,,,,3,13
70,Northridge,4,FTT,5091,Marketing,193,3,,,,,2,14
70,Northridge,4,FTT,5091,Marketing,193,1,,,,,,15
70,Northridge,4,FTT,5111,Real Estate,25,23,32064.5,48325.5,76114,52984.8125,16,1
70,Northridge,4,FTT,5111,Real Estate,25,19,25610,54239,71562,50158.92857,14,2
70,Northridge,4,FTT,5111,Real Estate,25,18,50958,71463,86724,72268.53846,13,3
70,Northridge,4,FTT,5111,Real Estate,25,14,35357,71174,84555,77465.90909,11,4
70,Northridge,4,FTT,5111,Real Estate,25,12,43830.5,71242.5,98204,79490.25,8,5
70,Northridge,4,FTT,5111,Real Estate,25,7,47274,52154,69810,93842.4,5,6
70,Northridge,4,FTT,5111,Real Estate,25,5,,,,,4,7
70,Northridge,4,FTT,5111,Real Estate,25,4,,,,,3,8
70,Northridge,4,FTT,5111,Real Estate,25,4,,,,,3,9
70,Northridge,4,FTT,5111,Real Estate,25,2,,,,,2,10
70,Northridge,4,FTT,5111,Real Estate,25,,,,,,,11
70,Northridge,4,FTT,5111,Real Estate,25,,,,,,,12
70,Northridge,4,FTT,5111,Real Estate,25,,,,,,,13
70,Northridge,4,FTT,5111,Real Estate,25,,,,,,,14
70,Northridge,4,FTT,5111,Real Estate,25,,,,,,,15
70,Northridge,4,FTT,5131,International Business,48,46,44348,66463,84992,67023.42857,35,1
70,Northridge,4,FTT,5131,International Business,48,43,47218,70786,86993,67364.06452,31,2
70,Northridge,4,FTT,5131,International Business,48,43,42045,69107,91793.5,71057.57143,28,3
70,Northridge,4,FTT,5131,International Business,48,41,37023,74494,93410,72361.2069,29,4
70,Northridge,4,FTT,5131,International Business,48,37,26147,69458.5,91766,66845.53846,26,5
70,Northridge,4,FTT,5131,International Business,48,30,37442,74882.5,108275,76081.45455,22,6
70,Northridge,4,FTT,5131,International Business,48,26,32327,85013,118168,82608.26316,19,7
70,Northridge,4,FTT,5131,International Business,48,20,41027,75605,99201,77616.30769,13,8
70,Northridge,4,FTT,5131,International Business,48,15,82554,100333,122468,116594.8889,9,9
70,Northridge,4,FTT,5131,International Business,48,10,93588,117036,140105,127587,5,10
70,Northridge,4,FTT,5131,International Business,48,7,,,,,2,11
70,Northridge,4,FTT,5131,International Business,48,4,,,,,1,12
70,Northridge,4,FTT,5131,International Business,48,3,,,,,1,13
70,Northridge,4,FTT,5131,International Business,48,,,,,,,14
70,Northridge,4,FTT,5131,International Business,48,,,,,,,15
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,26,38392,56836,79124,63570.7619,21,1
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,24,57831,75044,88677,77733.29412,17,2
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,22,57035.5,75798,86078,75476.375,16,3
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,20,50323,63081,81901,69364.86667,15,4
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,16,40359,67369,88428,63055.23077,13,5
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,14,51758.5,74167.5,95670.5,69462.75,12,6
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,13,53015,70357,85317,68966.81818,11,7
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,8,65144,82313.5,98972,72853.66667,6,8
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,7,72945,78035,95761,71558,5,9
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,5,,,,,4,10
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,3,,,,,2,11
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,2,,,,,2,12
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,2,,,,,2,13
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,1,,,,,1,14
70,Northridge,4,FTT,5151,Human Resources/Personnel Management,28,,,,,,,15
70,Northridge,4,FTT,5995,Business Law,38,38,22320,50509,67422,48100.28,25,1
70,Northridge,4,FTT,5995,Business Law,38,37,37925,63275,78540,67019.44,25,2
70,Northridge,4,FTT,5995,Business Law,38,37,42971,63739.5,87591,69808.80769,26,3
70,Northridge,4,FTT,5995,Business Law,38,36,38965.5,67026.5,103432.5,73630,24,4
70,Northridge,4,FTT,5995,Business Law,38,36,30111,57528,96668,65795.34783,23,5
70,Northridge,4,FTT,5995,Business Law,38,36,44714,56889,91130,67660.38095,21,6
70,Northridge,4,FTT,5995,Business Law,38,34,51228,64427.5,99777,74638.77778,18,7
70,Northridge,4,FTT,5995,Business Law,38,31,62259,82801,103103,83703.70588,17,8
70,Northridge,4,FTT,5995,Business Law,38,28,64113,81173,112855,89691.4,15,9
70,Northridge,4,FTT,5995,Business Law,38,22,63647,89892.5,114897,81780.2,10,10
70,Northridge,4,FTT,5995,Business Law,38,17,34501,74498,119523,75386.88889,9,11
70,Northridge,4,FTT,5995,Business Law,38,12,12242,67545,128589,72003.875,8,12
70,Northridge,4,FTT,5995,Business Law,38,6,,,,,4,13
70,Northridge,4,FTT,5995,Business Law,38,1,,,,,,14
70,Northridge,4,FTT,5995,Business Law,38,,,,,,,15
70,Northridge,4,FTT,06021 + 06022,Journalism,178,166,26090,47423,62510,49669.79661,118,1
70,Northridge,4,FTT,06021 + 06022,Journalism,178,146,31497,55414,68162,53815.02941,102,2
70,Northridge,4,FTT,06021 + 06022,Journalism,178,123,27516.5,54251.5,72807,52756.14773,88,3
70,Northridge,4,FTT,06021 + 06022,Journalism,178,94,19209,59114,77819,56257.34328,67,4
70,Northridge,4,FTT,06021 + 06022,Journalism,178,74,22291,56522,79995,55718.46667,45,5
70,Northridge,4,FTT,06021 + 06022,Journalism,178,61,30013,65129,81459,59712.6,35,6
70,Northridge,4,FTT,06021 + 06022,Journalism,178,51,29020,55197,74158,56564.5,30,7
70,Northridge,4,FTT,06021 + 06022,Journalism,178,39,25581,58668.5,76340,60800.61538,26,8
70,Northridge,4,FTT,06021 + 06022,Journalism,178,28,32897,60760,94634,63640.16667,18,9
70,Northridge,4,FTT,06021 + 06022,Journalism,178,24,40228,61605.5,74005,64007.85714,14,10
70,Northridge,4,FTT,06021 + 06022,Journalism,178,20,38846,71379.5,87758.5,65703.25,12,11
70,Northridge,4,FTT,06021 + 06022,Journalism,178,12,42237,79036,92032,70192.71429,7,12
70,Northridge,4,FTT,06021 + 06022,Journalism,178,3,,,,,1,13
70,Northridge,4,FTT,06021 + 06022,Journalism,178,2,,,,,,14
70,Northridge,4,FTT,06021 + 06022,Journalism,178,2,,,,,,15
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,170,15011,34338,60480,38908.856,125,1
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,143,19175,41347.5,69401,45938.73585,106,2
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,128,26109,47943,73644,51465.97849,93,3
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,106,28954,52058,75824,52112.54217,83,4
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,83,38273,57137,80434,60497.13115,61,5
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,69,28743,62401.5,83999,61800.34,50,6
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,59,37724,61635,89738,67181.30233,43,7
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,49,35857,68865,99873,67121.48387,31,8
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,36,32732,70351,106699,69811.31818,22,9
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,28,22928,57575,80601,55914.23529,17,10
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,22,45488,52159,72206,59924.23077,13,11
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,16,32294,53863,75913,53483.27273,11,12
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,10,24528,51580.5,57229,43415,6,13
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,6,,,,,4,14
70,Northridge,4,FTT,6031,Radio/Television/Broadcast,191,4,,,,,4,15
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,149,47460,82286,100023,80320.2906,117,1
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,140,65774,89489.5,116770.5,91040.99038,104,2
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,131,69276,95938.5,117445,92702.19792,96,3
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,127,58768,91274,120526,94688.2766,94,4
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,115,73469,103586,120448,102331.9877,81,5
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,104,80563,106802,130308,112414.5493,71,6
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,86,71739,100400.5,135096,107113.6897,58,7
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,74,79223.5,108877.5,130761.5,109933.75,48,8
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,58,76360,113168,152498,125664.6053,38,9
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,37,100720.5,123180.5,170862.5,149366.125,24,10
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,22,115171,127729,222250,180881.4667,15,11
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,13,112508,128405,237594,197806.5455,11,12
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,7,114266,128247,234865,197131.8571,7,13
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,5,127427,131120,269118,216076,5,14
70,Northridge,4,FTT,07011 + 07012,Graphic Communications,156,3,,,,,3,15
70,Northridge,4,FTT,7021,Information Systems,109,104,68655,90339,129418,102974.8718,78,1
70,Northridge,4,FTT,7021,Information Systems,109,98,71490,91111,123652,100782.7922,77,2
70,Northridge,4,FTT,7021,Information Systems,109,94,66569,99763,129620,100557.7534,73,3
70,Northridge,4,FTT,7021,Information Systems,109,90,74793.5,106216.5,138559.5,105868.0882,68,4
70,Northridge,4,FTT,7021,Information Systems,109,75,74962,110851,143829,110040.8235,51,5
70,Northridge,4,FTT,7021,Information Systems,109,60,58559,102653,149889,109248.814,43,6
70,Northridge,4,FTT,7021,Information Systems,109,56,71103,100753,165832,112235.6154,39,7
70,Northridge,4,FTT,7021,Information Systems,109,44,66812,99293,148398,114523.871,31,8
70,Northridge,4,FTT,7021,Information Systems,109,35,75478,103000,154007,148256.1429,21,9
70,Northridge,4,FTT,7021,Information Systems,109,25,90466,121884,149323,123660.2353,17,10
70,Northridge,4,FTT,7021,Information Systems,109,16,119459,126170,165809,144992.6667,9,11
70,Northridge,4,FTT,7021,Information Systems,109,14,88319,148257,204239,142763.125,8,12
70,Northridge,4,FTT,7021,Information Systems,109,9,91094,171799,212316,156946.1667,6,13
70,Northridge,4,FTT,7021,Information Systems,109,4,,,,,2,14
70,Northridge,4,FTT,7021,Information Systems,109,1,,,,,,15
70,Northridge,4,FTT,8231,Child Development,662,620,27548,47828,65717,46971.8297,505,1
70,Northridge,4,FTT,8231,Child Development,662,552,35067,53691,69310,51530.06951,446,2
70,Northridge,4,FTT,8231,Child Development,662,503,38928,57057,72283,54420.30789,393,3
70,Northridge,4,FTT,8231,Child Development,662,450,37174,57885,75271,56010.65789,342,4
70,Northridge,4,FTT,8231,Child Development,662,403,35858,62832.5,77941,58984.22109,294,5
70,Northridge,4,FTT,8231,Child Development,662,361,42431,66265,80514,61389.83333,264,6
70,Northridge,4,FTT,8231,Child Development,662,319,38315.5,68485.5,83711,61930.79661,236,7
70,Northridge,4,FTT,8231,Child Development,662,269,44109,71306,84407,63534.86154,195,8
70,Northridge,4,FTT,8231,Child Development,662,223,31861,66201,83712,58753.13208,159,9
70,Northridge,4,FTT,8231,Child Development,662,176,30887,73026.5,86020,62979.7,120,10
70,Northridge,4,FTT,8231,Child Development,662,137,48050,74979,83454,66639.7732,97,11
70,Northridge,4,FTT,8231,Child Development,662,101,44759.5,79908,89268,70931.14706,68,12
70,Northridge,4,FTT,8231,Child Development,662,68,38120,74453,88102,68412.4878,41,13
70,Northridge,4,FTT,8231,Child Development,662,44,46071,73511,88114,67306.62069,29,14
70,Northridge,4,FTT,8231,Child Development,662,19,35006,76740,86967,59859.6,10,15
70,Northridge,4,FTT,8351,Kinesiology,425,391,26886,52382,70946,50288.46828,331,1
70,Northridge,4,FTT,8351,Kinesiology,425,354,35252,62990,79934,57638.17845,297,2
70,Northridge,4,FTT,8351,Kinesiology,425,318,44118,66370,81074,62962.81887,265,3
70,Northridge,4,FTT,8351,Kinesiology,425,286,49599.5,70589,84495,66690.11864,236,4
70,Northridge,4,FTT,8351,Kinesiology,425,251,47499,71332,84602,65782.58571,210,5
70,Northridge,4,FTT,8351,Kinesiology,425,218,51250,73603.5,89312,69849.88764,178,6
70,Northridge,4,FTT,8351,Kinesiology,425,172,46621,74735.5,90783,71085.19565,138,7
70,Northridge,4,FTT,8351,Kinesiology,425,137,52321,76373,92716,72999.36697,109,8
70,Northridge,4,FTT,8351,Kinesiology,425,110,52216,82592,98909,77466.47126,87,9
70,Northridge,4,FTT,8351,Kinesiology,425,81,47273.5,78303.5,98379.5,78346.71875,64,10
70,Northridge,4,FTT,8351,Kinesiology,425,64,60938,75926,98402,78665.26531,49,11
70,Northridge,4,FTT,8351,Kinesiology,425,41,41586,78260,100672,74233.83871,31,12
70,Northridge,4,FTT,8351,Kinesiology,425,30,64283,83440,113390,90053.94444,18,13
70,Northridge,4,FTT,8351,Kinesiology,425,20,62649,87878,101433,89772.53846,13,14
70,Northridge,4,FTT,8351,Kinesiology,425,9,55849,80258,108056,78174.66667,6,15
70,Northridge,4,FTT,8375,Athletic Training,15,10,19651,45380,49093,36396.6,10,1
70,Northridge,4,FTT,8375,Athletic Training,15,7,19227,51975,58031,41857.14286,7,2
70,Northridge,4,FTT,8375,Athletic Training,15,6,22502,47397,52172,40015.33333,6,3
70,Northridge,4,FTT,8375,Athletic Training,15,3,,,,,3,4
70,Northridge,4,FTT,8375,Athletic Training,15,,,,,,,5
70,Northridge,4,FTT,8375,Athletic Training,15,,,,,,,6
70,Northridge,4,FTT,8375,Athletic Training,15,,,,,,,7
70,Northridge,4,FTT,8375,Athletic Training,15,,,,,,,8
70,Northridge,4,FTT,8375,Athletic Training,15,,,,,,,9
70,Northridge,4,FTT,8375,Athletic Training,15,,,,,,,10
70,Northridge,4,FTT,8375,Athletic Training,15,,,,,,,11
70,Northridge,4,FTT,8375,Athletic Training,15,,,,,,,12
70,Northridge,4,FTT,8375,Athletic Training,15,,,,,,,13
70,Northridge,4,FTT,8375,Athletic Training,15,,,,,,,14
70,Northridge,4,FTT,8375,Athletic Training,15,,,,,,,15
70,Northridge,4,FTT,9011,Engineering,7,7,61011,89357,98837,110849.6,5,1
70,Northridge,4,FTT,9011,Engineering,7,7,58198,87734,131538,116770.4,5,2
70,Northridge,4,FTT,9011,Engineering,7,6,,,,,4,3
70,Northridge,4,FTT,9011,Engineering,7,6,,,,,3,4
70,Northridge,4,FTT,9011,Engineering,7,6,,,,,3,5
70,Northridge,4,FTT,9011,Engineering,7,3,,,,,2,6
70,Northridge,4,FTT,9011,Engineering,7,3,,,,,2,7
70,Northridge,4,FTT,9011,Engineering,7,1,,,,,1,8
70,Northridge,4,FTT,9011,Engineering,7,1,,,,,1,9
70,Northridge,4,FTT,9011,Engineering,7,1,,,,,1,10
70,Northridge,4,FTT,9011,Engineering,7,1,,,,,1,11
70,Northridge,4,FTT,9011,Engineering,7,,,,,,,12
70,Northridge,4,FTT,9011,Engineering,7,,,,,,,13
70,Northridge,4,FTT,9011,Engineering,7,,,,,,,14
70,Northridge,4,FTT,9011,Engineering,7,,,,,,,15
70,Northridge,4,FTT,9081,Civil Engineering,53,46,30014,52178,70476,57086.74286,35,1
70,Northridge,4,FTT,9081,Civil Engineering,53,42,35570,65851.5,73503.5,57512.0625,32,2
70,Northridge,4,FTT,9081,Civil Engineering,53,34,68511,79958,90680,78021.72,25,3
70,Northridge,4,FTT,9081,Civil Engineering,53,26,71878,78168.5,99686,82417.16667,18,4
70,Northridge,4,FTT,9081,Civil Engineering,53,20,75420.5,87173,101776.5,87688.1875,16,5
70,Northridge,4,FTT,9081,Civil Engineering,53,9,85219,97080,108079,90866.83333,6,6
70,Northridge,4,FTT,9081,Civil Engineering,53,8,88543,92492,104920,96619.8,5,7
70,Northridge,4,FTT,9081,Civil Engineering,53,5,,,,,3,8
70,Northridge,4,FTT,9081,Civil Engineering,53,5,,,,,3,9
70,Northridge,4,FTT,9081,Civil Engineering,53,3,,,,,2,10
70,Northridge,4,FTT,9081,Civil Engineering,53,2,,,,,1,11
70,Northridge,4,FTT,9081,Civil Engineering,53,2,,,,,1,12
70,Northridge,4,FTT,9081,Civil Engineering,53,2,,,,,1,13
70,Northridge,4,FTT,9081,Civil Engineering,53,1,,,,,,14
70,Northridge,4,FTT,9081,Civil Engineering,53,1,,,,,,15
70,Northridge,4,FTT,9091,Electrical Engineering,90,84,62346,89200,108377,81752.19697,66,1
70,Northridge,4,FTT,9091,Electrical Engineering,90,80,72383,95018,111382,90815.16393,61,2
70,Northridge,4,FTT,9091,Electrical Engineering,90,72,74850,95262,111702,90993.96296,54,3
70,Northridge,4,FTT,9091,Electrical Engineering,90,66,75792.5,96647,121353.5,97425.4375,48,4
70,Northridge,4,FTT,9091,Electrical Engineering,90,58,74788,98078.5,127706,98980,42,5
70,Northridge,4,FTT,9091,Electrical Engineering,90,48,80254,91752.5,124355,100974.2647,34,6
70,Northridge,4,FTT,9091,Electrical Engineering,90,40,76239,102581,119756,101849.069,29,7
70,Northridge,4,FTT,9091,Electrical Engineering,90,29,51555,93656,135505,90580.2,20,8
70,Northridge,4,FTT,9091,Electrical Engineering,90,19,56102,88651,137365,91043.93333,15,9
70,Northridge,4,FTT,9091,Electrical Engineering,90,11,28234,62515,132958,76854.28571,7,10
70,Northridge,4,FTT,9091,Electrical Engineering,90,8,,,,,4,11
70,Northridge,4,FTT,9091,Electrical Engineering,90,5,,,,,3,12
70,Northridge,4,FTT,9091,Electrical Engineering,90,3,,,,,2,13
70,Northridge,4,FTT,9091,Electrical Engineering,90,1,,,,,1,14
70,Northridge,4,FTT,9091,Electrical Engineering,90,,,,,,,15
70,Northridge,4,FTT,9094,Computer Engineering,21,21,66830,78414,97117,80217.8,15,1
70,Northridge,4,FTT,9094,Computer Engineering,21,19,64336,86250.5,96110,81151.33333,12,2
70,Northridge,4,FTT,9094,Computer Engineering,21,19,73164,90657,101954.5,84042.91667,12,3
70,Northridge,4,FTT,9094,Computer Engineering,21,16,81227,98620,109136,92542.8,10,4
70,Northridge,4,FTT,9094,Computer Engineering,21,13,96583,101520,126167,102261.75,8,5
70,Northridge,4,FTT,9094,Computer Engineering,21,11,98967,116587,134689,122311.5,6,6
70,Northridge,4,FTT,9094,Computer Engineering,21,8,117131,117279,121633,115504.2,5,7
70,Northridge,4,FTT,9094,Computer Engineering,21,5,,,,,2,8
70,Northridge,4,FTT,9094,Computer Engineering,21,1,,,,,1,9
70,Northridge,4,FTT,9094,Computer Engineering,21,,,,,,,10
70,Northridge,4,FTT,9094,Computer Engineering,21,,,,,,,11
70,Northridge,4,FTT,9094,Computer Engineering,21,,,,,,,12
70,Northridge,4,FTT,9094,Computer Engineering,21,,,,,,,13
70,Northridge,4,FTT,9094,Computer Engineering,21,,,,,,,14
70,Northridge,4,FTT,9094,Computer Engineering,21,,,,,,,15
70,Northridge,4,FTT,9101,Mechanical Engineering,73,70,66973,83436.5,92123,79067.95,60,1
70,Northridge,4,FTT,9101,Mechanical Engineering,73,65,71017,86010,97457,83166.75439,57,2
70,Northridge,4,FTT,9101,Mechanical Engineering,73,56,68793,88158,103988,84389.53191,47,3
70,Northridge,4,FTT,9101,Mechanical Engineering,73,49,77814,92577,110147,93111.17073,41,4
70,Northridge,4,FTT,9101,Mechanical Engineering,73,42,82057,108797.5,128732,107086.1471,34,5
70,Northridge,4,FTT,9101,Mechanical Engineering,73,37,88195,107542,123282,100870.9333,30,6
70,Northridge,4,FTT,9101,Mechanical Engineering,73,31,93468,108405.5,132411,114352.7273,22,7
70,Northridge,4,FTT,9101,Mechanical Engineering,73,24,83922,131065,152449,124030.8824,17,8
70,Northridge,4,FTT,9101,Mechanical Engineering,73,17,105096,126840,155506,132182.8571,14,9
70,Northridge,4,FTT,9101,Mechanical Engineering,73,11,80333,116526,138216,124816.4444,9,10
70,Northridge,4,FTT,9101,Mechanical Engineering,73,9,75062,115027,176436,133600.8571,7,11
70,Northridge,4,FTT,9101,Mechanical Engineering,73,6,,,,,4,12
70,Northridge,4,FTT,9101,Mechanical Engineering,73,4,,,,,3,13
70,Northridge,4,FTT,9101,Mechanical Engineering,73,2,,,,,1,14
70,Northridge,4,FTT,9101,Mechanical Engineering,73,,,,,,,15
