Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
40,1,FTF + FTT,05081,05081,Hotel and Restaurant/Hospitality Management,Admin & Support & Waste Mgmt & Remediation,,,,,,
40,1,FTF + FTT,05081,05081,Hotel and Restaurant/Hospitality Management,Health Care & Social Assistance,,,,,,
40,1,FTF + FTT,05081,05081,Hotel and Restaurant/Hospitality Management,"Arts, Entertainment, & Recreation",,,,,,
40,1,FTF + FTT,05081,05081,Hotel and Restaurant/Hospitality Management,Accommodation & Food Services,9,42820,46809,,,
40,1,FTF + FTT,05081,05081,Hotel and Restaurant/Hospitality Management,Other Services,,,,,,
40,1,FTF + FTT,05091,05091,Marketing,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
40,1,FTF + FTT,05091,05091,Marketing,Utilities,,,,,,
40,1,FTF + FTT,05091,05091,Marketing,Construction,7,61380,57509,,,
40,1,FTF + FTT,05091,05091,Marketing,Manufacturing,20,51109,51743,,,
40,1,FTF + FTT,05091,05091,Marketing,Wholesale Trade,40,54275,57337,,,
40,1,FTF + FTT,05091,05091,Marketing,Retail Trade,47,50022,52189,,,
40,1,FTF + FTT,05091,05091,Marketing,Transportation & Warehousing,9,45882,49575,,,
40,1,FTF + FTT,05091,05091,Marketing,Information,25,76383,69422,,,
40,1,FTF + FTT,05091,05091,Marketing,Finance & Insurance,29,55440,58157,,,
40,1,FTF + FTT,05091,05091,Marketing,Real Estate & Rental & Leasing,12,53699,53498,,,
40,1,FTF + FTT,05091,05091,Marketing,"Professional, Scientific, & Technical Skills",51,57715,57224,,,
40,1,FTF + FTT,05091,05091,Marketing,Admin & Support & Waste Mgmt & Remediation,26,43594,45522,,,
40,1,FTF + FTT,05091,05091,Marketing,Educational Services,,,,,,
40,1,FTF + FTT,05091,05091,Marketing,Health Care & Social Assistance,18,48007,44463,,,
40,1,FTF + FTT,05091,05091,Marketing,"Arts, Entertainment, & Recreation",9,45154,45578,,,
40,1,FTF + FTT,05091,05091,Marketing,Accommodation & Food Services,30,29700,33276,,,
40,1,FTF + FTT,05091,05091,Marketing,Other Services,6,43633,39100,,,
40,1,FTF + FTT,05091,05091,Marketing,Non-Classified,,,,,,
40,1,FTF + FTT,05091,05091,Marketing,Government,,,,,,
40,1,FTF + FTT,05091,05091,Marketing,Wages - No NAICS Code,11,12890,14608,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Construction,,,,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Manufacturing,8,52895,57561,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Wholesale Trade,5,51800,54781,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Retail Trade,10,65614,64661,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Transportation & Warehousing,,,,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Information,,,,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Finance & Insurance,7,55627,56946,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Real Estate & Rental & Leasing,,,,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,"Professional, Scientific, & Technical Skills",10,52688,52539,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Admin & Support & Waste Mgmt & Remediation,11,54424,50070,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Educational Services,,,,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Health Care & Social Assistance,8,51376,52330,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,"Arts, Entertainment, & Recreation",,,,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Accommodation & Food Services,6,43550,50414,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Other Services,,,,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Government,,,,,,
40,1,FTF + FTT,05151,05151,Human Resources/Personnel Management,Wages - No NAICS Code,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Construction,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Manufacturing,12,65523,62735,,,
40,1,FTF + FTT,05171,05171,Business Economics,Wholesale Trade,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Retail Trade,7,39360,42023,,,
40,1,FTF + FTT,05171,05171,Business Economics,Transportation & Warehousing,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Information,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Finance & Insurance,11,47356,49322,,,
40,1,FTF + FTT,05171,05171,Business Economics,Real Estate & Rental & Leasing,5,68542,64439,,,
40,1,FTF + FTT,05171,05171,Business Economics,"Professional, Scientific, & Technical Skills",5,53700,60995,,,
40,1,FTF + FTT,05171,05171,Business Economics,Admin & Support & Waste Mgmt & Remediation,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Educational Services,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Health Care & Social Assistance,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Accommodation & Food Services,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Other Services,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Non-Classified,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Government,,,,,,
40,1,FTF + FTT,05171,05171,Business Economics,Wages - No NAICS Code,,,,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Construction,,,,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Manufacturing,11,34883,38137,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Wholesale Trade,16,52599,60653,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Retail Trade,21,30506,34357,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Information,27,49941,52600,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Finance & Insurance,7,42439,50012,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Real Estate & Rental & Leasing,11,46812,46990,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,"Professional, Scientific, & Technical Skills",32,53393,53504,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Management of Companies & Enterprises,,,,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Admin & Support & Waste Mgmt & Remediation,10,39656,38468,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Educational Services,8,34254,35532,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Health Care & Social Assistance,8,22332,27443,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,"Arts, Entertainment, & Recreation",12,23873,31413,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Accommodation & Food Services,15,32646,28688,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Other Services,7,34991,39856,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Government,,,,,,
40,1,FTF + FTT,06021 + 06022,06022,Journalism,Wages - No NAICS Code,7,5057,24627,,,
40,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Manufacturing,5,91558,90531,,,
40,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Wholesale Trade,6,67384,68272,,,
40,1,FTF + FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,Information,7,87097,89624,,,
