Campus,Location,Student Path,Entry Stat,HEGIS at ExitOLD,HEGIS at Exit,Major,industry,# of Students Found,Median Annual Earnings,Average Annual Earnings,# of Students Found,Median Annual Earnings,Average Annual Earnings
55,Dominguez Hills,2,FTT,6031,6031,Radio/Television/Broadcast,No Wages,,,,,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,Manufacturing,,,,,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,Retail Trade,,,,,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,Information,5,"$29,335 ","$44,509 ",,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,Educational Services,,,,,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,Other Services,,,,,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,No Wages,84,,,116,,
55,Dominguez Hills,2,FTT,6991,6991,Multimedia,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Utilities,,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Construction,,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Manufacturing,9,"$92,667 ","$81,152 ",,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Wholesale Trade,7,"$31,368 ","$49,957 ",,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Retail Trade,6,"$8,158 ","$17,325 ",,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Information,,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,"Professional, Scientific, & Technical Skills",13,"$78,474 ","$78,027 ",6,"$109,687 ","$115,662 "
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Management of Companies & Enterprises,,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Admin & Support & Waste Mgmt & Remediation,5,"$12,209 ","$18,337 ",,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Educational Services,7,"$47,311 ","$54,383 ",6,"$65,934 ","$67,353 "
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Health Care & Social Assistance,9,"$39,667 ","$38,711 ",9,"$54,972 ","$54,543 "
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Other Services,,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Government,,,,,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,No Wages,94,,,130,,
55,Dominguez Hills,2,FTT,07011 + 07012 + 07028,7028,Computer Science and Information Technology,Wages - No NAICS Code,6,"$19,797 ","$35,966 ",,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Construction,,,,,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Manufacturing,,,,,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Retail Trade,,,,,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Information,,,,,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Finance & Insurance,6,"$35,304 ","$44,816 ",,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Admin & Support & Waste Mgmt & Remediation,6,"$20,707 ","$19,444 ",,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Educational Services,12,"$43,575 ","$43,002 ",7,"$58,436 ","$55,364 "
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Health Care & Social Assistance,5,"$50,294 ","$58,816 ",5,"$71,333 ","$68,690 "
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Other Services,,,,,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Government,9,"$65,293 ","$66,754 ",6,"$68,547 ","$73,298 "
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,No Wages,46,,,72,,
55,Dominguez Hills,2,FTT,7021,7021,Information Systems,Wages - No NAICS Code,7,"$13,035 ","$17,389 ",,,
55,Dominguez Hills,2,FTT,08011 + 08031 + 08081 + 08225,8225,Education,Retail Trade,,,,,,
55,Dominguez Hills,2,FTT,08011 + 08031 + 08081 + 08225,8225,Education,Information,,,,,,
55,Dominguez Hills,2,FTT,08011 + 08031 + 08081 + 08225,8225,Education,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,08011 + 08031 + 08081 + 08225,8225,Education,No Wages,18,,,21,,
55,Dominguez Hills,2,FTT,08231 + 08232,8232,Child Development,Retail Trade,,,,,,
55,Dominguez Hills,2,FTT,08231 + 08232,8232,Child Development,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTT,08231 + 08232,8232,Child Development,Management of Companies & Enterprises,,,,,,
55,Dominguez Hills,2,FTT,08231 + 08232,8232,Child Development,Admin & Support & Waste Mgmt & Remediation,6,"$21,230 ","$18,792 ",,,
55,Dominguez Hills,2,FTT,08231 + 08232,8232,Child Development,Educational Services,9,"$14,960 ","$15,468 ",,,
55,Dominguez Hills,2,FTT,08231 + 08232,8232,Child Development,Health Care & Social Assistance,6,"$26,783 ","$29,058 ",,,
55,Dominguez Hills,2,FTT,08231 + 08232,8232,Child Development,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTT,08231 + 08232,8232,Child Development,Other Services,,,,,,
55,Dominguez Hills,2,FTT,08231 + 08232,8232,Child Development,Government,,,,,,
55,Dominguez Hills,2,FTT,08231 + 08232,8232,Child Development,No Wages,80,,,113,,
55,Dominguez Hills,2,FTT,08231 + 08232,8232,Child Development,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Utilities,,,,,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Construction,,,,,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Manufacturing,6,"$38,457 ","$62,400 ",,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Wholesale Trade,8,"$45,879 ","$47,163 ",,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Retail Trade,11,"$25,234 ","$34,084 ",,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Transportation & Warehousing,12,"$40,696 ","$40,593 ",6,"$64,125 ","$65,107 "
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Information,6,"$41,535 ","$53,714 ",,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Finance & Insurance,6,"$32,719 ","$25,689 ",,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,"Professional, Scientific, & Technical Skills",5,"$35,794 ","$28,222 ",,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Admin & Support & Waste Mgmt & Remediation,10,"$34,229 ","$32,881 ",,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Educational Services,25,"$33,085 ","$30,641 ",8,"$52,764 ","$43,934 "
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Health Care & Social Assistance,11,"$19,074 ","$29,567 ",9,"$37,254 ","$48,024 "
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Accommodation & Food Services,10,"$16,813 ","$22,639 ",,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Other Services,,,,,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Government,9,"$33,474 ","$47,566 ",,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,No Wages,145,,,229,,
55,Dominguez Hills,2,FTT,8351,8351,Kinesiology,Wages - No NAICS Code,7,"$2,155 ","$18,162 ",,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,Construction,,,,,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,Retail Trade,,,,,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,Educational Services,,,,,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,Government,,,,,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,No Wages,16,,,28,,
55,Dominguez Hills,2,FTT,10021 + 10022,10022,Art,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTT,10031,10031,Art History,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTT,10031,10031,Art History,Retail Trade,,,,,,
55,Dominguez Hills,2,FTT,10031,10031,Art History,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTT,10031,10031,Art History,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTT,10031,10031,Art History,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTT,10031,10031,Art History,Educational Services,,,,,,
55,Dominguez Hills,2,FTT,10031,10031,Art History,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTT,10031,10031,Art History,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTT,10031,10031,Art History,Government,,,,,,
55,Dominguez Hills,2,FTT,10031,10031,Art History,No Wages,15,,,20,,
55,Dominguez Hills,2,FTT,10051,10051,Music,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Construction,,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Manufacturing,,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Retail Trade,5,"$33,268 ","$31,687 ",,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Information,8,"$12,131 ","$20,266 ",,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Educational Services,,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Other Services,,,,,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Government,5,"$55,353 ","$47,032 ",,,
55,Dominguez Hills,2,FTT,10051,10051,Music,No Wages,34,,,53,,
55,Dominguez Hills,2,FTT,10051,10051,Music,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,Retail Trade,,,,,,
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,Information,,,,,,
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,Educational Services,,,,,,
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,Other Services,,,,,,
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,Government,,,,,,
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,No Wages,17,,,24,,
55,Dominguez Hills,2,FTT,10071,10071,Theatre Arts,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Construction,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Manufacturing,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Retail Trade,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Information,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Educational Services,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Other Services,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Non-Classified,,,,,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,No Wages,29,,,53,,
55,Dominguez Hills,2,FTT,10091,10091,Graphic Design,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Construction,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Manufacturing,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Retail Trade,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Educational Services,7,"$25,012 ","$25,522 ",,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Non-Classified,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Government,,,,,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,No Wages,29,,,47,,
55,Dominguez Hills,2,FTT,11051,11051,Spanish,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,Manufacturing,,,,,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,Retail Trade,5,"$17,892 ","$25,187 ",,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,Admin & Support & Waste Mgmt & Remediation,10,"$39,961 ","$43,080 ",7,"$48,964 ","$54,769 "
55,Dominguez Hills,2,FTT,12011,12011,Health Science,Educational Services,5,"$5,818 ","$20,689 ",,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,Health Care & Social Assistance,53,"$72,940 ","$75,839 ",35,"$86,537 ","$96,877 "
55,Dominguez Hills,2,FTT,12011,12011,Health Science,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,Government,7,"$76,681 ","$67,803 ",,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,No Wages,68,,,108,,
55,Dominguez Hills,2,FTT,12011,12011,Health Science,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTT,12021,12021,Health Care Management/Administration,Manufacturing,,,,,,
55,Dominguez Hills,2,FTT,12021,12021,Health Care Management/Administration,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTT,12021,12021,Health Care Management/Administration,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTT,12021,12021,Health Care Management/Administration,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTT,12021,12021,Health Care Management/Administration,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTT,12021,12021,Health Care Management/Administration,Health Care & Social Assistance,12,"$42,517 ","$56,965 ",,,
55,Dominguez Hills,2,FTT,12021,12021,Health Care Management/Administration,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,2,FTT,12021,12021,Health Care Management/Administration,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,12021,12021,Health Care Management/Administration,Government,,,,,,
55,Dominguez Hills,2,FTT,12021,12021,Health Care Management/Administration,No Wages,38,,,50,,
55,Dominguez Hills,2,FTT,12021,12021,Health Care Management/Administration,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTT,12081,12081,Occupational Therapy,Retail Trade,,,,,,
55,Dominguez Hills,2,FTT,12081,12081,Occupational Therapy,Information,,,,,,
55,Dominguez Hills,2,FTT,12081,12081,Occupational Therapy,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTT,12081,12081,Occupational Therapy,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTT,12081,12081,Occupational Therapy,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTT,12081,12081,Occupational Therapy,Educational Services,,,,,,
55,Dominguez Hills,2,FTT,12081,12081,Occupational Therapy,Health Care & Social Assistance,10,"$41,936 ","$43,171 ",6,"$58,982 ","$60,386 "
55,Dominguez Hills,2,FTT,12081,12081,Occupational Therapy,Accommodation & Food Services,,,,,,
55,Dominguez Hills,2,FTT,12081,12081,Occupational Therapy,No Wages,10,,,19,,
55,Dominguez Hills,2,FTT,12081,12081,Occupational Therapy,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Manufacturing,5,"$34,748 ","$38,006 ",,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Wholesale Trade,,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Retail Trade,,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Transportation & Warehousing,,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Information,,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Finance & Insurance,,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Management of Companies & Enterprises,,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Educational Services,,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Health Care & Social Assistance,7,"$51,726 ","$59,600 ",9,"$67,958 ","$58,380 "
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Government,,,,,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,No Wages,42,,,51,,
55,Dominguez Hills,2,FTT,12231 + 12232,12232,Medical Technology,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,2,FTT,12251 + 12253,12253,Radiologic Science & Technology,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,2,FTT,12251 + 12253,12253,Radiologic Science & Technology,Educational Services,,,,,,
55,Dominguez Hills,2,FTT,12251 + 12253,12253,Radiologic Science & Technology,Health Care & Social Assistance,31,"$84,553 ","$85,383 ",16,"$102,891 ","$104,412 "
55,Dominguez Hills,2,FTT,12251 + 12253,12253,Radiologic Science & Technology,Other Services,,,,,,
55,Dominguez Hills,2,FTT,12251 + 12253,12253,Radiologic Science & Technology,Government,,,,5,"$80,231 ","$83,261 "
