Campus,Location,Student Path,Entry Stat,HEGIS at Exit,Industry,# of Students Found 5 years after exit,Median Annual Earnings 5 years after exit,Average Annual Earnings 5 years after exit,# of Students Found 10 years after exit,Median Annual Earnings 10 years after exit,Average Annual Earnings 10 years after exit
55,Dominguez Hills,4,FTF + FTT,00121 + 12031 + 12032,Health Care & Social Assistance,177,"$125,073","$124,752",54,"$125,878","$126,993"
55,Dominguez Hills,4,FTF + FTT,00121 + 12031 + 12032,Accommodation & Food Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,00121 + 12031 + 12032,Government,64,"$122,855","$127,469",20,"$122,662","$127,292"
55,Dominguez Hills,4,FTF + FTT,00121 + 12031 + 12032,No Wages,457,,,697,,
55,Dominguez Hills,4,FTF + FTT,00121 + 12031 + 12032,Wages - No NAICS Code,18,"$14,444","$39,812",,,
55,Dominguez Hills,4,FTF + FTT,04011,Retail Trade,7,"$57,790","$76,122",,,
55,Dominguez Hills,4,FTF + FTT,04011,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,04011,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,4,FTF + FTT,04011,Educational Services,10,"$74,158","$73,462",6,"$94,548","$87,299"
55,Dominguez Hills,4,FTF + FTT,04011,Health Care & Social Assistance,24,"$114,591","$120,611",8,"$94,979","$107,830"
55,Dominguez Hills,4,FTF + FTT,04011,Accommodation & Food Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,04011,Government,7,"$76,616","$76,002",,,
55,Dominguez Hills,4,FTF + FTT,04011,No Wages,85,,,116,,
55,Dominguez Hills,4,FTF + FTT,04011,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,04111,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,04111,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,04111,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,04141,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,04141,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,04141,No Wages,9,,,11,,
55,Dominguez Hills,4,FTF + FTT,04171,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,05011,Utilities,,,,,,
55,Dominguez Hills,4,FTF + FTT,05011,Construction,,,,,,
55,Dominguez Hills,4,FTF + FTT,05011,Manufacturing,15,"$99,627","$105,357",6,"$157,772","$146,923"
55,Dominguez Hills,4,FTF + FTT,05011,Wholesale Trade,10,"$103,441","$91,673",,,
55,Dominguez Hills,4,FTF + FTT,05011,Retail Trade,10,"$68,693","$77,806",,,
55,Dominguez Hills,4,FTF + FTT,05011,Transportation & Warehousing,6,"$55,332","$73,233",,,
55,Dominguez Hills,4,FTF + FTT,05011,Information,8,"$113,346","$98,166",5,"$130,357","$122,000"
55,Dominguez Hills,4,FTF + FTT,05011,Finance & Insurance,14,"$98,375","$98,022",5,"$120,094","$139,754"
55,Dominguez Hills,4,FTF + FTT,05011,Real Estate & Rental & Leasing,7,"$81,508","$101,503",,,
55,Dominguez Hills,4,FTF + FTT,05011,"Professional, Scientific, & Technical Skills",19,"$70,719","$72,248",,,
55,Dominguez Hills,4,FTF + FTT,05011,Admin & Support & Waste Mgmt & Remediation,7,"$84,486","$81,928",,,
55,Dominguez Hills,4,FTF + FTT,05011,Educational Services,40,"$71,316","$67,993",15,"$83,586","$86,305"
55,Dominguez Hills,4,FTF + FTT,05011,Health Care & Social Assistance,21,"$69,581","$66,188",,,
55,Dominguez Hills,4,FTF + FTT,05011,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,4,FTF + FTT,05011,Accommodation & Food Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,05011,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,05011,Government,24,"$69,316","$78,997",12,"$78,875","$83,820"
55,Dominguez Hills,4,FTF + FTT,05011,No Wages,353,,,487,,
55,Dominguez Hills,4,FTF + FTT,05011,Wages - No NAICS Code,7,"$41,538","$57,292",,,
55,Dominguez Hills,4,FTF + FTT,05021,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,05021,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,05021,No Wages,9,,,11,,
55,Dominguez Hills,4,FTF + FTT,05021,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,05041,Transportation & Warehousing,,,,,,
55,Dominguez Hills,4,FTF + FTT,05041,Finance & Insurance,,,,,,
55,Dominguez Hills,4,FTF + FTT,05041,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,4,FTF + FTT,05041,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,05041,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,05041,No Wages,6,,,11,,
55,Dominguez Hills,4,FTF + FTT,05041,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,05061,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,05061,No Wages,6,,,7,,
55,Dominguez Hills,4,FTF + FTT,05082 + 05083,Wholesale Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,05082 + 05083,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,05091,Utilities,,,,,,
55,Dominguez Hills,4,FTF + FTT,05091,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,05091,Wholesale Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,05091,Transportation & Warehousing,,,,,,
55,Dominguez Hills,4,FTF + FTT,05091,No Wages,11,,,15,,
55,Dominguez Hills,4,FTF + FTT,05131,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,05131,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,05151,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,05151,Accommodation & Food Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,05992,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,05992,No Wages,6,,,7,,
55,Dominguez Hills,4,FTF + FTT,05996 + 05997,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Utilities,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Wholesale Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Transportation & Warehousing,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Finance & Insurance,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Management of Companies & Enterprises,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Educational Services,22,"$72,599","$63,050",6,"$80,470","$80,214"
55,Dominguez Hills,4,FTF + FTT,06011,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,06011,Government,5,"$73,940","$66,336",,,
55,Dominguez Hills,4,FTF + FTT,06011,No Wages,89,,,122,,
55,Dominguez Hills,4,FTF + FTT,06011,Wages - No NAICS Code,5,"$13,217","$27,680",,,
55,Dominguez Hills,4,FTF + FTT,06021 +06022,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,06031,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,06031,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,06991,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,06991,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,06991,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,06991,No Wages,14,,,16,,
55,Dominguez Hills,4,FTF + FTT,07011 + 07012 + 07028,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,07011 + 07012 + 07028,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,07011 + 07012 + 07028,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,07011 + 07012 + 07028,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,07011 + 07012 + 07028,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,4,FTF + FTT,07011 + 07012 + 07028,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,07011 + 07012 + 07028,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,07011 + 07012 + 07028,No Wages,32,,,42,,
55,Dominguez Hills,4,FTF + FTT,07011 + 07012 + 07028,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,07021,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,08011 + 08031 + 08081 + 08225,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,08231 + 08232,No Wages,36,,,36,,
55,Dominguez Hills,4,FTF + FTT,08351,Transportation & Warehousing,,,,,,
55,Dominguez Hills,4,FTF + FTT,08351,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,08351,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,08351,Educational Services,56,"$72,099","$66,643",18,"$77,951","$80,981"
55,Dominguez Hills,4,FTF + FTT,08351,Health Care & Social Assistance,9,"$70,424","$68,809",6,"$75,764","$68,988"
55,Dominguez Hills,4,FTF + FTT,08351,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,08351,No Wages,90,,,138,,
55,Dominguez Hills,4,FTF + FTT,08351,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,10021 + 10022,Wholesale Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,10021 + 10022,Transportation & Warehousing,,,,,,
55,Dominguez Hills,4,FTF + FTT,10021 + 10022,Finance & Insurance,,,,,,
55,Dominguez Hills,4,FTF + FTT,10021 + 10022,Educational Services,6,"$58,128","$51,177",,,
55,Dominguez Hills,4,FTF + FTT,10021 + 10022,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,10021 + 10022,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,10021 + 10022,No Wages,13,,,22,,
55,Dominguez Hills,4,FTF + FTT,10021 + 10022,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,10031,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,10051,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,10051,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,10051,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,10051,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,10051,No Wages,19,,,26,,
55,Dominguez Hills,4,FTF + FTT,10071,Wholesale Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,10071,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,10071,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,4,FTF + FTT,10071,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,10071,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,10071,No Wages,14,,,19,,
55,Dominguez Hills,4,FTF + FTT,10071,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,10091,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,10091,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,11051,Wholesale Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,11051,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,11051,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,4,FTF + FTT,11051,Educational Services,25,"$72,078","$72,450",12,"$88,639","$85,502"
55,Dominguez Hills,4,FTF + FTT,11051,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,11051,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,11051,No Wages,33,,,53,,
55,Dominguez Hills,4,FTF + FTT,11051,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,12011,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,12011,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,12011,Finance & Insurance,,,,,,
55,Dominguez Hills,4,FTF + FTT,12011,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,12011,Admin & Support & Waste Mgmt & Remediation,6,"$69,219","$82,200",,,
55,Dominguez Hills,4,FTF + FTT,12011,Educational Services,24,"$81,190","$78,264",13,"$86,039","$79,743"
55,Dominguez Hills,4,FTF + FTT,12011,Health Care & Social Assistance,49,"$87,794","$90,257",18,"$114,828","$160,388"
55,Dominguez Hills,4,FTF + FTT,12011,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,12011,Government,5,"$81,034","$84,890",,,
55,Dominguez Hills,4,FTF + FTT,12011,No Wages,84,,,139,,
55,Dominguez Hills,4,FTF + FTT,12011,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,12021,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,12021,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,12081,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,12081,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,12081,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,12081,No Wages,5,,,7,,
55,Dominguez Hills,4,FTF + FTT,12231 + 12232,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,12231 + 12232,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,12231 + 12232,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,12231 + 12232,No Wages,10,,,14,,
55,Dominguez Hills,4,FTF + FTT,12231 + 12232,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,15011,Construction,,,,,,
55,Dominguez Hills,4,FTF + FTT,15011,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,15011,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,15011,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,15011,Finance & Insurance,,,,,,
55,Dominguez Hills,4,FTF + FTT,15011,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,15011,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,4,FTF + FTT,15011,Educational Services,85,"$69,941","$67,282",35,"$80,531","$77,609"
55,Dominguez Hills,4,FTF + FTT,15011,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,15011,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,15011,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,15011,No Wages,138,,,215,,
55,Dominguez Hills,4,FTF + FTT,15011,Wages - No NAICS Code,8,"$36,541","$37,473",,,
55,Dominguez Hills,4,FTF + FTT,15021,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,15021,No Wages,11,,,12,,
55,Dominguez Hills,4,FTF + FTT,15051,Transportation & Warehousing,,,,,,
55,Dominguez Hills,4,FTF + FTT,15051,No Wages,,,,,,
55,Dominguez Hills,4,FTF + FTT,15091,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,15091,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,15091,No Wages,12,,,15,,
55,Dominguez Hills,4,FTF + FTT,17011,Educational Services,19,"$86,565","$85,752",,,
55,Dominguez Hills,4,FTF + FTT,17011,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,17011,No Wages,43,,,59,,
55,Dominguez Hills,4,FTF + FTT,19021,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,19021,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,19021,No Wages,5,,,7,,
55,Dominguez Hills,4,FTF + FTT,19051,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,19051,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,19051,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,4,FTF + FTT,19051,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,19051,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,19051,Non-Classified,,,,,,
55,Dominguez Hills,4,FTF + FTT,19051,No Wages,17,,,22,,
55,Dominguez Hills,4,FTF + FTT,19051,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,19141,No Wages,5,,,6,,
55,Dominguez Hills,4,FTF + FTT,19141,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Utilities,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Construction,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Wholesale Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Transportation & Warehousing,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Finance & Insurance,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,"Professional, Scientific, & Technical Skills",5,"$43,257","$62,113",,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Educational Services,109,"$75,159","$70,017",45,"$84,070","$76,923"
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Health Care & Social Assistance,111,"$52,659","$56,078",28,"$60,428","$68,186"
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Accommodation & Food Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Non-Classified,,,,,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Government,46,"$75,823","$77,371",20,"$90,421","$86,966"
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,No Wages,418,,,622,,
55,Dominguez Hills,4,FTF + FTT,20011 + 20013,Wages - No NAICS Code,16,"$16,523","$42,449",,,
55,Dominguez Hills,4,FTF + FTT,20991,Construction,,,,,,
55,Dominguez Hills,4,FTF + FTT,20991,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,20991,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,20991,Finance & Insurance,,,,,,
55,Dominguez Hills,4,FTF + FTT,20991,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,4,FTF + FTT,20991,Educational Services,10,"$60,267","$68,696",8,"$68,181","$62,786"
55,Dominguez Hills,4,FTF + FTT,20991,Health Care & Social Assistance,14,"$48,593","$65,164",,,
55,Dominguez Hills,4,FTF + FTT,20991,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,20991,No Wages,45,,,61,,
55,Dominguez Hills,4,FTF + FTT,20991,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Manufacturing,8,"$99,059","$106,836",,,
55,Dominguez Hills,4,FTF + FTT,21021,Wholesale Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Transportation & Warehousing,,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Finance & Insurance,,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Educational Services,29,"$54,550","$56,721",12,"$67,008","$64,520"
55,Dominguez Hills,4,FTF + FTT,21021,Health Care & Social Assistance,12,"$56,932","$63,283",7,"$57,869","$65,618"
55,Dominguez Hills,4,FTF + FTT,21021,"Arts, Entertainment, & Recreation",,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Accommodation & Food Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Non-Classified,,,,,,
55,Dominguez Hills,4,FTF + FTT,21021,Government,45,"$75,787","$78,833",17,"$90,231","$96,317"
55,Dominguez Hills,4,FTF + FTT,21021,No Wages,130,,,204,,
55,Dominguez Hills,4,FTF + FTT,21021,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,21025 + 21031,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,21025 + 21031,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,21025 + 21031,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,21025 + 21031,Accommodation & Food Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,21025 + 21031,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,21025 + 21031,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,21025 + 21031,No Wages,12,,,20,,
55,Dominguez Hills,4,FTF + FTT,21042,Utilities,,,,,,
55,Dominguez Hills,4,FTF + FTT,21042,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,21042,Finance & Insurance,,,,,,
55,Dominguez Hills,4,FTF + FTT,21042,Real Estate & Rental & Leasing,,,,,,
55,Dominguez Hills,4,FTF + FTT,21042,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,21042,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,4,FTF + FTT,21042,Educational Services,38,"$67,113","$59,443",13,"$79,672","$75,154"
55,Dominguez Hills,4,FTF + FTT,21042,Health Care & Social Assistance,44,"$51,137","$50,418",13,"$41,654","$39,315"
55,Dominguez Hills,4,FTF + FTT,21042,Other Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,21042,Government,38,"$72,130","$70,567",13,"$84,566","$83,061"
55,Dominguez Hills,4,FTF + FTT,21042,No Wages,170,,,259,,
55,Dominguez Hills,4,FTF + FTT,21042,Wages - No NAICS Code,5,"$48,011","$39,029",,,
55,Dominguez Hills,4,FTF + FTT,21051,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,21051,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,21051,No Wages,67,,,70,,
55,Dominguez Hills,4,FTF + FTT,22021,Transportation & Warehousing,,,,,,
55,Dominguez Hills,4,FTF + FTT,22021,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,22021,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,22021,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,22021,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,22021,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,22021,No Wages,15,,,24,,
55,Dominguez Hills,4,FTF + FTT,22021,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,22041,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,22041,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,22041,Finance & Insurance,,,,,,
55,Dominguez Hills,4,FTF + FTT,22041,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,22041,Educational Services,6,"$75,045","$75,535",,,
55,Dominguez Hills,4,FTF + FTT,22041,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,22041,Accommodation & Food Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,22041,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,22041,No Wages,16,,,27,,
55,Dominguez Hills,4,FTF + FTT,22051,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,22051,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,22051,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,22051,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,22051,Admin & Support & Waste Mgmt & Remediation,,,,,,
55,Dominguez Hills,4,FTF + FTT,22051,Educational Services,33,"$80,090","$73,882",9,"$97,436","$98,298"
55,Dominguez Hills,4,FTF + FTT,22051,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,22051,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,22051,No Wages,78,,,110,,
55,Dominguez Hills,4,FTF + FTT,22051,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,22061 + 22063,Utilities,,,,,,
55,Dominguez Hills,4,FTF + FTT,22061 + 22063,Wholesale Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,22061 + 22063,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,22061 + 22063,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,22061 + 22063,Educational Services,,,,,,
55,Dominguez Hills,4,FTF + FTT,22061 + 22063,Government,,,,,,
55,Dominguez Hills,4,FTF + FTT,22061 + 22063,No Wages,11,,,15,,
55,Dominguez Hills,4,FTF + FTT,22071,Wholesale Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,22071,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,22071,Transportation & Warehousing,,,,,,
55,Dominguez Hills,4,FTF + FTT,22071,Information,,,,,,
55,Dominguez Hills,4,FTF + FTT,22071,Finance & Insurance,,,,,,
55,Dominguez Hills,4,FTF + FTT,22071,"Professional, Scientific, & Technical Skills",,,,,,
55,Dominguez Hills,4,FTF + FTT,22071,Educational Services,14,"$64,170","$57,966",5,"$90,956","$80,059"
55,Dominguez Hills,4,FTF + FTT,22071,Health Care & Social Assistance,,,,,,
55,Dominguez Hills,4,FTF + FTT,22071,Government,8,"$84,534","$84,332",5,"$118,584","$93,580"
55,Dominguez Hills,4,FTF + FTT,22071,No Wages,79,,,102,,
55,Dominguez Hills,4,FTF + FTT,22071,Wages - No NAICS Code,,,,,,
55,Dominguez Hills,4,FTF + FTT,22081,"Agriculture, Forestry, Fishing, & Hunting",,,,,,
55,Dominguez Hills,4,FTF + FTT,22081,Manufacturing,,,,,,
55,Dominguez Hills,4,FTF + FTT,22081,Wholesale Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,22081,Retail Trade,,,,,,
55,Dominguez Hills,4,FTF + FTT,22081,Transportation & Warehousing,,,,,,
55,Dominguez Hills,4,FTF + FTT,22081,Finance & Insurance,,,,,,
