	average_annual_earnings_10_years_after_exit	average_annual_earnings_5_years_after_exit	campus	entry_status	hegis_at_exit	industry	location	major	median_annual_earnings_10_years_after_exit	median_annual_earnings_5_years_after_exit	naics	number_of_students_found_10_years_after_exit	number_of_students_found_5_years_after_exit	student_path
8664	55962.0	37054.0	70	FTF + FTT	10051	Manufacturing	Northridge	Music	39096.0	36491.0	4	5	10	2
8665		28012.0	70	FTF + FTT	10051	Wholesale Trade	Northridge	Music		33031.0	5		10	2
8666	33746.0	23839.0	70	FTF + FTT	10051	Retail Trade	Northridge	Music	32480.0	19753.0	6	26	60	2
8667			70	FTF + FTT	10051	Transportation & Warehousing	Northridge	Music			7			2
8668	55465.0	35279.0	70	FTF + FTT	10051	Information	Northridge	Music	43242.0	35889.0	8	21	24	2
8669	45824.0	29638.0	70	FTF + FTT	10051	Finance & Insurance	Northridge	Music	45343.0	31403.0	9	12	11	2
8670			70	FTF + FTT	10051	Real Estate & Rental & Leasing	Northridge	Music			10			2
8671	36831.0	24106.0	70	FTF + FTT	10051	Professional, Scientific, & Technical Skills	Northridge	Music	39388.0	21609.0	11	7	19	2
8672			70	FTF + FTT	10051	Management of Companies & Enterprises	Northridge	Music			12			2
8673	29583.0	29921.0	70	FTF + FTT	10051	Admin & Support & Waste Mgmt & Remediation	Northridge	Music	14299.0	29521.0	13	6	14	2
8674	33343.0	22101.0	70	FTF + FTT	10051	Educational Services	Northridge	Music	29790.0	18473.0	14	10	20	2
8675	40657.0	28099.0	70	FTF + FTT	10051	Health Care & Social Assistance	Northridge	Music	29768.0	26294.0	15	8	13	2
8676	39030.0	28222.0	70	FTF + FTT	10051	Arts, Entertainment, & Recreation	Northridge	Music	29672.0	26865.0	16	7	7	2
8677	20551.0	21288.0	70	FTF + FTT	10051	Accommodation & Food Services	Northridge	Music	14277.0	19336.0	17	7	31	2
8678		15387.0	70	FTF + FTT	10051	Other Services	Northridge	Music		5482.0	18		11	2
8679			70	FTF + FTT	10051	Government	Northridge	Music			19			2
8680			70	FTF + FTT	10051	No Wages	Northridge	Music			20	291	181	2
8681	14463.0	14440.0	70	FTF + FTT	10051	Wages - No NAICS Code	Northridge	Music	4615.0	2384.0	21	14	13	2
8682			70	FTF + FTT	10071	Construction	Northridge	Theatre Arts			3			2
8683	38424.0	17238.0	70	FTF + FTT	10071	Manufacturing	Northridge	Theatre Arts	17394.0	13585.0	4	5	6	2
8684		28801.0	70	FTF + FTT	10071	Wholesale Trade	Northridge	Theatre Arts		29610.0	5		8	2
8685	45261.0	25174.0	70	FTF + FTT	10071	Retail Trade	Northridge	Theatre Arts	41103.0	16647.0	6	16	28	2
8686	43298.0	29419.0	70	FTF + FTT	10071	Transportation & Warehousing	Northridge	Theatre Arts	33022.0	24781.0	7	6	6	2
8687	101516.0	25969.0	70	FTF + FTT	10071	Information	Northridge	Theatre Arts	7794.0	21604.0	8	19	37	2
8688	39311.0	38243.0	70	FTF + FTT	10071	Finance & Insurance	Northridge	Theatre Arts	36983.0	38508.0	9	6	10	2
8689			70	FTF + FTT	10071	Real Estate & Rental & Leasing	Northridge	Theatre Arts			10			2
8690	34138.0	34271.0	70	FTF + FTT	10071	Professional, Scientific, & Technical Skills	Northridge	Theatre Arts	31103.0	25217.0	11	11	14	2
8691	23306.0	21478.0	70	FTF + FTT	10071	Admin & Support & Waste Mgmt & Remediation	Northridge	Theatre Arts	19484.0	21456.0	13	9	23	2
8692		22601.0	70	FTF + FTT	10071	Educational Services	Northridge	Theatre Arts		17553.0	14		10	2
8693	34189.0	23690.0	70	FTF + FTT	10071	Health Care & Social Assistance	Northridge	Theatre Arts	30153.0	19151.0	15	9	14	2
8694	39913.0	44679.0	70	FTF + FTT	10071	Arts, Entertainment, & Recreation	Northridge	Theatre Arts	44701.0	16339.0	16	6	12	2
8695	25844.0	22775.0	70	FTF + FTT	10071	Accommodation & Food Services	Northridge	Theatre Arts	24693.0	19325.0	17	21	45	2
8696		11419.0	70	FTF + FTT	10071	Other Services	Northridge	Theatre Arts		6658.0	18		6	2
8697			70	FTF + FTT	10071	Non-Classified	Northridge	Theatre Arts			22			2
8698		36634.0	70	FTF + FTT	10071	Government	Northridge	Theatre Arts		36309.0	19		5	2
8699			70	FTF + FTT	10071	No Wages	Northridge	Theatre Arts			20	284	165	2
8700	2952.0	9059.0	70	FTF + FTT	10071	Wages - No NAICS Code	Northridge	Theatre Arts	900.0	3711.0	21	5	13	2
8701			70	FTF + FTT	10091	Agriculture, Forestry, Fishing, & Hunting	Northridge	Graphic Design			1			2
8702			70	FTF + FTT	10091	Utilities	Northridge	Graphic Design			2			2
8703		34068.0	70	FTF + FTT	10091	Construction	Northridge	Graphic Design		30163.0	3		6	2
8704	37689.0	37457.0	70	FTF + FTT	10091	Manufacturing	Northridge	Graphic Design	25862.0	37753.0	4	7	18	2
8705	50758.0	38062.0	70	FTF + FTT	10091	Wholesale Trade	Northridge	Graphic Design	52201.0	36249.0	5	9	17	2
8706	38184.0	31167.0	70	FTF + FTT	10091	Retail Trade	Northridge	Graphic Design	33601.0	25293.0	6	19	40	2
8707			70	FTF + FTT	10091	Transportation & Warehousing	Northridge	Graphic Design			7			2
8708	59115.0	45727.0	70	FTF + FTT	10091	Information	Northridge	Graphic Design	59501.0	40444.0	8	16	28	2
8709	43504.0	36117.0	70	FTF + FTT	10091	Finance & Insurance	Northridge	Graphic Design	46109.0	36732.0	9	8	18	2
8710		24759.0	70	FTF + FTT	10091	Real Estate & Rental & Leasing	Northridge	Graphic Design		24283.0	10		5	2
8711	57811.0	42809.0	70	FTF + FTT	10091	Professional, Scientific, & Technical Skills	Northridge	Graphic Design	71303.0	39191.0	11	15	25	2
8712	24763.0	27346.0	70	FTF + FTT	10091	Admin & Support & Waste Mgmt & Remediation	Northridge	Graphic Design	21911.0	23884.0	13	11	19	2
8713		27716.0	70	FTF + FTT	10091	Educational Services	Northridge	Graphic Design		19919.0	14		8	2
8714	32750.0	23878.0	70	FTF + FTT	10091	Health Care & Social Assistance	Northridge	Graphic Design	24119.0	21734.0	15	10	11	2
8715	30954.0	21177.0	70	FTF + FTT	10091	Arts, Entertainment, & Recreation	Northridge	Graphic Design	27080.0	20059.0	16	5	5	2
8716		21200.0	70	FTF + FTT	10091	Accommodation & Food Services	Northridge	Graphic Design		17278.0	17		21	2
8717		24020.0	70	FTF + FTT	10091	Other Services	Northridge	Graphic Design		19501.0	18		9	2
8718			70	FTF + FTT	10091	Government	Northridge	Graphic Design			19			2
8719			70	FTF + FTT	10091	No Wages	Northridge	Graphic Design			20	218	91	2
8720	21195.0	4920.0	70	FTF + FTT	10091	Wages - No NAICS Code	Northridge	Graphic Design	16611.0	4297.0	21	8	16	2
8721			70	FTF + FTT	10101	Mining	Northridge	Cinema/Film			23			2
8722			70	FTF + FTT	10101	Construction	Northridge	Cinema/Film			3			2
8723			70	FTF + FTT	10101	Manufacturing	Northridge	Cinema/Film			4			2
8724			70	FTF + FTT	10101	Retail Trade	Northridge	Cinema/Film			6			2
8725			70	FTF + FTT	10101	Transportation & Warehousing	Northridge	Cinema/Film			7			2
8726	70508.0	52249.0	70	FTF + FTT	10101	Information	Northridge	Cinema/Film	77701.0	53789.0	8	8	12	2
8727			70	FTF + FTT	10101	Finance & Insurance	Northridge	Cinema/Film			9			2
8728			70	FTF + FTT	10101	Real Estate & Rental & Leasing	Northridge	Cinema/Film			10			2
8729	36330.0		70	FTF + FTT	10101	Professional, Scientific, & Technical Skills	Northridge	Cinema/Film	32517.0		11	5		2
8730			70	FTF + FTT	10101	Admin & Support & Waste Mgmt & Remediation	Northridge	Cinema/Film			13			2
8731			70	FTF + FTT	10101	Educational Services	Northridge	Cinema/Film			14			2
8732			70	FTF + FTT	10101	Health Care & Social Assistance	Northridge	Cinema/Film			15			2
8733			70	FTF + FTT	10101	Arts, Entertainment, & Recreation	Northridge	Cinema/Film			16			2
8734			70	FTF + FTT	10101	Accommodation & Food Services	Northridge	Cinema/Film			17			2
8735			70	FTF + FTT	10101	Other Services	Northridge	Cinema/Film			18			2
8736			70	FTF + FTT	10101	No Wages	Northridge	Cinema/Film			20	10	11	2
8737			70	FTF + FTT	10101	Wages - No NAICS Code	Northridge	Cinema/Film			21			2
8738			70	FTF + FTT	11031	Retail Trade	Northridge	World Languages and Cultures/Translation			6			2
8739			70	FTF + FTT	11031	Information	Northridge	World Languages and Cultures/Translation			8			2
8740			70	FTF + FTT	11031	Finance & Insurance	Northridge	World Languages and Cultures/Translation			9			2
8741		36544.0	70	FTF + FTT	11031	Professional, Scientific, & Technical Skills	Northridge	World Languages and Cultures/Translation		44101.0	11		5	2
8742			70	FTF + FTT	11031	Admin & Support & Waste Mgmt & Remediation	Northridge	World Languages and Cultures/Translation			13			2
8743			70	FTF + FTT	11031	Educational Services	Northridge	World Languages and Cultures/Translation			14			2
8744			70	FTF + FTT	11031	Health Care & Social Assistance	Northridge	World Languages and Cultures/Translation			15			2
8745			70	FTF + FTT	11031	Accommodation & Food Services	Northridge	World Languages and Cultures/Translation			17			2
8746			70	FTF + FTT	11031	Other Services	Northridge	World Languages and Cultures/Translation			18			2
8747			70	FTF + FTT	11031	No Wages	Northridge	World Languages and Cultures/Translation			20	37	29	2
8748			70	FTF + FTT	11051	Utilities	Northridge	Spanish			2			2
8749			70	FTF + FTT	11051	Manufacturing	Northridge	Spanish			4			2
8750			70	FTF + FTT	11051	Wholesale Trade	Northridge	Spanish			5			2
8751	55431.0	45478.0	70	FTF + FTT	11051	Retail Trade	Northridge	Spanish	51958.0	42635.0	6	7	13	2
8752			70	FTF + FTT	11051	Information	Northridge	Spanish			8			2
8753			70	FTF + FTT	11051	Finance & Insurance	Northridge	Spanish			9			2
8754			70	FTF + FTT	11051	Real Estate & Rental & Leasing	Northridge	Spanish			10			2
8755			70	FTF + FTT	11051	Professional, Scientific, & Technical Skills	Northridge	Spanish			11			2
8756	22082.0	26312.0	70	FTF + FTT	11051	Admin & Support & Waste Mgmt & Remediation	Northridge	Spanish	24817.0	23002.0	13	5	5	2
8757	47490.0	33336.0	70	FTF + FTT	11051	Educational Services	Northridge	Spanish	41954.0	24686.0	14	5	11	2
8758		28801.0	70	FTF + FTT	11051	Health Care & Social Assistance	Northridge	Spanish		30641.0	15		8	2
8759			70	FTF + FTT	11051	Arts, Entertainment, & Recreation	Northridge	Spanish			16			2
8760		14426.0	70	FTF + FTT	11051	Accommodation & Food Services	Northridge	Spanish		15581.0	17		6	2
8761			70	FTF + FTT	11051	Other Services	Northridge	Spanish			18			2
8762			70	FTF + FTT	11051	No Wages	Northridge	Spanish			20	63	37	2
8763		35265.0	70	FTF + FTT	11051	Wages - No NAICS Code	Northridge	Spanish		7243.0	21		7	2
8764			70	FTF + FTT	12011	Agriculture, Forestry, Fishing, & Hunting	Northridge	Health Science			1			2
8765			70	FTF + FTT	12011	Mining	Northridge	Health Science			23			2
8766			70	FTF + FTT	12011	Utilities	Northridge	Health Science			2			2
8767	57861.0	31114.0	70	FTF + FTT	12011	Construction	Northridge	Health Science	51518.0	26160.0	3	5	11	2
8768	45741.0	32421.0	70	FTF + FTT	12011	Manufacturing	Northridge	Health Science	44160.0	30177.0	4	16	16	2
8769	47487.0	35182.0	70	FTF + FTT	12011	Wholesale Trade	Northridge	Health Science	39893.0	30088.0	5	9	11	2
8770	30022.0	25420.0	70	FTF + FTT	12011	Retail Trade	Northridge	Health Science	29674.0	23658.0	6	38	99	2
8771	51015.0	26588.0	70	FTF + FTT	12011	Transportation & Warehousing	Northridge	Health Science	46826.0	20807.0	7	9	11	2
8772	52436.0	33391.0	70	FTF + FTT	12011	Information	Northridge	Health Science	40680.0	36207.0	8	12	19	2
8773	52328.0	41063.0	70	FTF + FTT	12011	Finance & Insurance	Northridge	Health Science	48496.0	38348.0	9	38	81	2
8774		39449.0	70	FTF + FTT	12011	Real Estate & Rental & Leasing	Northridge	Health Science		30902.0	10		9	2
8775	47077.0	31473.0	70	FTF + FTT	12011	Professional, Scientific, & Technical Skills	Northridge	Health Science	46239.0	29402.0	11	23	31	2
8776			70	FTF + FTT	12011	Management of Companies & Enterprises	Northridge	Health Science			12			2
8777	28287.0	27438.0	70	FTF + FTT	12011	Admin & Support & Waste Mgmt & Remediation	Northridge	Health Science	27599.0	24375.0	13	31	56	2
8778	41748.0	30831.0	70	FTF + FTT	12011	Educational Services	Northridge	Health Science	33346.0	23447.0	14	33	34	2
8779	58322.0	43788.0	70	FTF + FTT	12011	Health Care & Social Assistance	Northridge	Health Science	51721.0	36419.0	15	138	193	2
8780	23052.0	20241.0	70	FTF + FTT	12011	Arts, Entertainment, & Recreation	Northridge	Health Science	17699.0	16309.0	16	8	10	2
8781	35559.0	22819.0	70	FTF + FTT	12011	Accommodation & Food Services	Northridge	Health Science	25780.0	21460.0	17	18	63	2
8782	42859.0	27569.0	70	FTF + FTT	12011	Other Services	Northridge	Health Science	27946.0	25118.0	18	11	21	2
8783			70	FTF + FTT	12011	Non-Classified	Northridge	Health Science			22			2
8784	72414.0	49160.0	70	FTF + FTT	12011	Government	Northridge	Health Science	70730.0	48338.0	19	19	19	2
8785			70	FTF + FTT	12011	No Wages	Northridge	Health Science			20	588	304	2
8786	22859.0	15062.0	70	FTF + FTT	12011	Wages - No NAICS Code	Northridge	Health Science	9075.0	4193.0	21	26	36	2
8787			70	FTF + FTT	12021	No Wages	Northridge	Health Care Management/Administration			20	94	94	2
8788			70	FTF + FTT	12031	Manufacturing	Northridge	Nursing-12031			4			2
8789			70	FTF + FTT	12031	Retail Trade	Northridge	Nursing-12031			6			2
8790			70	FTF + FTT	12031	Finance & Insurance	Northridge	Nursing-12031			9			2
8791			70	FTF + FTT	12031	Admin & Support & Waste Mgmt & Remediation	Northridge	Nursing-12031			13			2
8792		93494.0	70	FTF + FTT	12031	Educational Services	Northridge	Nursing-12031		92717.0	14		5	2
8793	87460.0	70658.0	70	FTF + FTT	12031	Health Care & Social Assistance	Northridge	Nursing-12031	73072.0	74318.0	15	38	42	2
8794			70	FTF + FTT	12031	Non-Classified	Northridge	Nursing-12031			22			2
8795	72280.0		70	FTF + FTT	12031	Government	Northridge	Nursing-12031	84650.0		19	5		2
8796			70	FTF + FTT	12031	No Wages	Northridge	Nursing-12031			20	17	12	2
8797			70	FTF + FTT	12031	Wages - No NAICS Code	Northridge	Nursing-12031			21			2
8798			70	FTF + FTT	12140	No Wages	Northridge	Public Health			20	150	150	2
8799			70	FTF + FTT	12141	No Wages	Northridge	Health Education			20	74	74	2
8800			70	FTF + FTT	12142	Utilities	Northridge	Environmental and Occupational Health			2			2
8801			70	FTF + FTT	12142	Construction	Northridge	Environmental and Occupational Health			3			2
8802			70	FTF + FTT	12142	Manufacturing	Northridge	Environmental and Occupational Health			4			2
8803			70	FTF + FTT	12142	Wholesale Trade	Northridge	Environmental and Occupational Health			5			2
8804	53018.0	33044.0	70	FTF + FTT	12142	Retail Trade	Northridge	Environmental and Occupational Health	45073.0	42131.0	6	6	11	2
8805			70	FTF + FTT	12142	Transportation & Warehousing	Northridge	Environmental and Occupational Health			7			2
8806			70	FTF + FTT	12142	Information	Northridge	Environmental and Occupational Health			8			2
8807		30425.0	70	FTF + FTT	12142	Finance & Insurance	Northridge	Environmental and Occupational Health		26061.0	9		5	2
8808		72296.0	70	FTF + FTT	12142	Professional, Scientific, & Technical Skills	Northridge	Environmental and Occupational Health		81877.0	11		6	2
8809	64122.0	33280.0	70	FTF + FTT	12142	Admin & Support & Waste Mgmt & Remediation	Northridge	Environmental and Occupational Health	66984.0	37271.0	13	5	9	2
8810		37205.0	70	FTF + FTT	12142	Educational Services	Northridge	Environmental and Occupational Health		23736.0	14		6	2
8811		33882.0	70	FTF + FTT	12142	Health Care & Social Assistance	Northridge	Environmental and Occupational Health		32438.0	15		16	2
8812		24839.0	70	FTF + FTT	12142	Accommodation & Food Services	Northridge	Environmental and Occupational Health		26550.0	17		9	2
8813			70	FTF + FTT	12142	Other Services	Northridge	Environmental and Occupational Health			18			2
8814			70	FTF + FTT	12142	Non-Classified	Northridge	Environmental and Occupational Health			22			2
8815	105865.0	85423.0	70	FTF + FTT	12142	Government	Northridge	Environmental and Occupational Health	76420.0	72424.0	19	5	5	2
8816			70	FTF + FTT	12142	No Wages	Northridge	Environmental and Occupational Health			20	140	92	2
8817			70	FTF + FTT	12142	Wages - No NAICS Code	Northridge	Environmental and Occupational Health			21			2
8818			70	FTF + FTT	12201	Construction	Northridge	Communicative Disorders			3			2
8819			70	FTF + FTT	12201	Manufacturing	Northridge	Communicative Disorders			4			2
8820		34861.0	70	FTF + FTT	12201	Wholesale Trade	Northridge	Communicative Disorders		34487.0	5		6	2
8821		37301.0	70	FTF + FTT	12201	Retail Trade	Northridge	Communicative Disorders		23192.0	6		8	2
8822			70	FTF + FTT	12201	Transportation & Warehousing	Northridge	Communicative Disorders			7			2
8823			70	FTF + FTT	12201	Information	Northridge	Communicative Disorders			8			2
8824			70	FTF + FTT	12201	Finance & Insurance	Northridge	Communicative Disorders			9			2
8825			70	FTF + FTT	12201	Real Estate & Rental & Leasing	Northridge	Communicative Disorders			10			2
8826			70	FTF + FTT	12201	Professional, Scientific, & Technical Skills	Northridge	Communicative Disorders			11			2
8827			70	FTF + FTT	12201	Admin & Support & Waste Mgmt & Remediation	Northridge	Communicative Disorders			13			2
8828		24660.0	70	FTF + FTT	12201	Educational Services	Northridge	Communicative Disorders		28759.0	14		7	2
8829		38801.0	70	FTF + FTT	12201	Health Care & Social Assistance	Northridge	Communicative Disorders		32766.0	15		15	2
8830			70	FTF + FTT	12201	Arts, Entertainment, & Recreation	Northridge	Communicative Disorders			16			2
8831			70	FTF + FTT	12201	Accommodation & Food Services	Northridge	Communicative Disorders			17			2
8832			70	FTF + FTT	12201	Other Services	Northridge	Communicative Disorders			18			2
8833			70	FTF + FTT	12201	No Wages	Northridge	Communicative Disorders			20	150	112	2
8834		10964.0	70	FTF + FTT	12201	Wages - No NAICS Code	Northridge	Communicative Disorders		9570.0	21		5	2
8835			70	FTF + FTT	12231	Construction	Northridge	Medical Technology			3			2
8836			70	FTF + FTT	12231	Manufacturing	Northridge	Medical Technology			4			2
8837			70	FTF + FTT	12231	Wholesale Trade	Northridge	Medical Technology			5			2
8838		38862.0	70	FTF + FTT	12231	Retail Trade	Northridge	Medical Technology		27956.0	6		8	2
8839			70	FTF + FTT	12231	Transportation & Warehousing	Northridge	Medical Technology			7			2
8840			70	FTF + FTT	12231	Information	Northridge	Medical Technology			8			2
8841			70	FTF + FTT	12231	Finance & Insurance	Northridge	Medical Technology			9			2
8842			70	FTF + FTT	12231	Real Estate & Rental & Leasing	Northridge	Medical Technology			10			2
8843		36178.0	70	FTF + FTT	12231	Professional, Scientific, & Technical Skills	Northridge	Medical Technology		25325.0	11		7	2
8844			70	FTF + FTT	12231	Admin & Support & Waste Mgmt & Remediation	Northridge	Medical Technology			13			2
8845			70	FTF + FTT	12231	Educational Services	Northridge	Medical Technology			14			2
8846	65566.0	36208.0	70	FTF + FTT	12231	Health Care & Social Assistance	Northridge	Medical Technology	45957.0	38239.0	15	11	16	2
8847		20607.0	70	FTF + FTT	12231	Accommodation & Food Services	Northridge	Medical Technology		22475.0	17		7	2
8848			70	FTF + FTT	12231	Other Services	Northridge	Medical Technology			18			2
8849			70	FTF + FTT	12231	Government	Northridge	Medical Technology			19			2
8850			70	FTF + FTT	12231	No Wages	Northridge	Medical Technology			20	126	90	2
8851			70	FTF + FTT	12231	Wages - No NAICS Code	Northridge	Medical Technology			21			2
8852			70	FTF + FTT	12253	Utilities	Northridge	Radiologic Science & Technology			2			2
8853			70	FTF + FTT	12253	Construction	Northridge	Radiologic Science & Technology			3			2
8854			70	FTF + FTT	12253	Manufacturing	Northridge	Radiologic Science & Technology			4			2
8855			70	FTF + FTT	12253	Wholesale Trade	Northridge	Radiologic Science & Technology			5			2
