	_25th_percentile_earnings	_50th_percentile_earnings	_75th_percentile_earnings	average_earnings	campus	entry_status	hegis_at_exit	location	major	number_of_students_found	potential_number_of_students	potential_number_of_students_for_each_year_out_of_school	student_path	year
1851	$7,303	$26,649	$40,307	$29,659	70	FTF + FTT	10041	Northridge	Music - Performance	147	383	245	2	7
1852	$9,719	$23,793	$44,141	$28,800	70	FTF + FTT	10041	Northridge	Music - Performance	131	383	214	2	8
1853	$9,579	$23,598	$44,882	$28,325	70	FTF + FTT	10041	Northridge	Music - Performance	114	383	189	2	9
1854	$9,691	$22,992	$47,313	$30,590	70	FTF + FTT	10041	Northridge	Music - Performance	100	383	168	2	10
1855	$10,729	$24,147	$48,229	$31,631	70	FTF + FTT	10041	Northridge	Music - Performance	88	383	152	2	11
1856	$10,331	$30,712	$49,670	$34,052	70	FTF + FTT	10041	Northridge	Music - Performance	73	383	134	2	12
1857	$9,917	$28,666	$46,220	$33,912	70	FTF + FTT	10041	Northridge	Music - Performance	57	383	113	2	13
1858	$2,755	$28,012	$45,513	$30,147	70	FTF + FTT	10041	Northridge	Music - Performance	52	383	96	2	14
1859	$2,124	$20,448	$42,143	$25,634	70	FTF + FTT	10041	Northridge	Music - Performance	40	383	82	2	15
1860	$3,601	$9,583	$19,250	$12,956	70	FTF + FTT	10051	Northridge	Music	312	433	428	2	1
1861	$4,466	$12,311	$23,143	$16,251	70	FTF + FTT	10051	Northridge	Music	305	433	422	2	2
1862	$6,279	$16,263	$28,311	$19,225	70	FTF + FTT	10051	Northridge	Music	287	433	410	2	3
1863	$7,529	$19,851	$32,395	$21,752	70	FTF + FTT	10051	Northridge	Music	271	433	391	2	4
1864	$11,194	$22,962	$38,099	$25,544	70	FTF + FTT	10051	Northridge	Music	252	433	365	2	5
1865	$8,390	$24,040	$39,965	$27,035	70	FTF + FTT	10051	Northridge	Music	234	433	333	2	6
1866	$10,746	$27,492	$43,221	$30,179	70	FTF + FTT	10051	Northridge	Music	206	433	312	2	7
1867	$11,336	$27,494	$44,630	$32,084	70	FTF + FTT	10051	Northridge	Music	181	433	279	2	8
1868	$12,841	$31,949	$47,537	$34,174	70	FTF + FTT	10051	Northridge	Music	158	433	240	2	9
1869	$10,960	$33,083	$50,979	$36,548	70	FTF + FTT	10051	Northridge	Music	142	433	214	2	10
1870	$15,540	$32,313	$51,047	$38,893	70	FTF + FTT	10051	Northridge	Music	127	433	200	2	11
1871	$19,040	$34,212	$52,903	$41,135	70	FTF + FTT	10051	Northridge	Music	104	433	170	2	12
1872	$17,979	$39,825	$56,026	$42,467	70	FTF + FTT	10051	Northridge	Music	89	433	152	2	13
1873	$15,856	$40,132	$61,833	$44,203	70	FTF + FTT	10051	Northridge	Music	74	433	133	2	14
1874	$13,340	$34,683	$56,689	$42,428	70	FTF + FTT	10051	Northridge	Music	60	433	110	2	15
1875	$3,840	$10,330	$19,871	$13,563	70	FTF + FTT	10071	Northridge	Theatre Arts	337	409	406	2	1
1876	$5,065	$13,291	$22,121	$16,382	70	FTF + FTT	10071	Northridge	Theatre Arts	312	409	397	2	2
1877	$5,098	$14,456	$25,963	$19,221	70	FTF + FTT	10071	Northridge	Theatre Arts	296	409	377	2	3
1878	$6,319	$15,384	$28,022	$22,896	70	FTF + FTT	10071	Northridge	Theatre Arts	280	409	361	2	4
1879	$9,768	$19,027	$33,759	$25,679	70	FTF + FTT	10071	Northridge	Theatre Arts	244	409	336	2	5
1880	$9,720	$21,191	$36,868	$28,875	70	FTF + FTT	10071	Northridge	Theatre Arts	225	409	308	2	6
1881	$10,014	$24,425	$40,007	$29,771	70	FTF + FTT	10071	Northridge	Theatre Arts	201	409	287	2	7
1882	$10,703	$23,039	$40,849	$37,328	70	FTF + FTT	10071	Northridge	Theatre Arts	175	409	258	2	8
1883	$12,913	$26,249	$43,586	$43,620	70	FTF + FTT	10071	Northridge	Theatre Arts	157	409	226	2	9
1884	$11,793	$26,978	$46,441	$45,068	70	FTF + FTT	10071	Northridge	Theatre Arts	125	409	191	2	10
1885	$12,117	$28,908	$43,103	$38,936	70	FTF + FTT	10071	Northridge	Theatre Arts	111	409	179	2	11
1886	$11,125	$27,456	$43,118	$35,103	70	FTF + FTT	10071	Northridge	Theatre Arts	98	409	159	2	12
1887	$9,378	$29,042	$46,514	$36,787	70	FTF + FTT	10071	Northridge	Theatre Arts	85	409	141	2	13
1888	$7,892	$25,664	$49,021	$34,786	70	FTF + FTT	10071	Northridge	Theatre Arts	59	409	112	2	14
1889	$8,303	$26,706	$70,965	$54,850	70	FTF + FTT	10071	Northridge	Theatre Arts	40	409	82	2	15
1890	$5,846	$14,015	$25,010	$18,324	70	FTF + FTT	10091	Northridge	Graphic Design	262	346	346	2	1
1891	$7,705	$17,390	$31,972	$21,961	70	FTF + FTT	10091	Northridge	Graphic Design	261	346	345	2	2
1892	$8,766	$19,302	$32,548	$23,838	70	FTF + FTT	10091	Northridge	Graphic Design	264	346	345	2	3
1893	$11,928	$23,008	$39,644	$28,611	70	FTF + FTT	10091	Northridge	Graphic Design	257	346	341	2	4
1894	$14,561	$27,206	$44,095	$32,093	70	FTF + FTT	10091	Northridge	Graphic Design	255	346	332	2	5
1895	$13,953	$31,107	$46,291	$33,942	70	FTF + FTT	10091	Northridge	Graphic Design	228	346	302	2	6
1896	$18,137	$34,282	$51,515	$38,271	70	FTF + FTT	10091	Northridge	Graphic Design	201	346	277	2	7
1897	$16,107	$36,214	$57,014	$41,210	70	FTF + FTT	10091	Northridge	Graphic Design	186	346	246	2	8
1898	$18,012	$34,007	$62,247	$42,442	70	FTF + FTT	10091	Northridge	Graphic Design	152	346	216	2	9
1899	$18,690	$34,732	$61,599	$42,762	70	FTF + FTT	10091	Northridge	Graphic Design	128	346	185	2	10
1900	$19,357	$37,426	$69,621	$46,574	70	FTF + FTT	10091	Northridge	Graphic Design	117	346	172	2	11
1901	$17,633	$37,601	$70,609	$48,814	70	FTF + FTT	10091	Northridge	Graphic Design	92	346	150	2	12
1902	$18,963	$36,559	$67,928	$48,743	70	FTF + FTT	10091	Northridge	Graphic Design	77	346	131	2	13
1903	$20,719	$40,675	$74,176	$49,984	70	FTF + FTT	10091	Northridge	Graphic Design	62	346	110	2	14
1904	$14,512	$38,541	$65,042	$48,668	70	FTF + FTT	10091	Northridge	Graphic Design	51	346	90	2	15
1905	$11,248	$19,719	$33,146	$22,033	70	FTF + FTT	10101	Northridge	Cinema/Film	32	43	42	2	1
1906	$16,488	$30,718	$39,863	$30,351	70	FTF + FTT	10101	Northridge	Cinema/Film	34	43	42	2	2
1907	$22,749	$33,941	$46,773	$35,909	70	FTF + FTT	10101	Northridge	Cinema/Film	31	43	42	2	3
1908	$12,522	$29,149	$43,853	$32,019	70	FTF + FTT	10101	Northridge	Cinema/Film	33	43	42	2	4
1909	$13,622	$27,356	$56,301	$35,805	70	FTF + FTT	10101	Northridge	Cinema/Film	32	43	42	2	5
1910	$14,932	$28,235	$52,728	$35,354	70	FTF + FTT	10101	Northridge	Cinema/Film	34	43	42	2	6
1911	$11,590	$34,349	$52,835	$37,258	70	FTF + FTT	10101	Northridge	Cinema/Film	32	43	42	2	7
1912	$11,225	$30,762	$51,259	$38,404	70	FTF + FTT	10101	Northridge	Cinema/Film	34	43	41	2	8
1913	$12,718	$37,524	$62,064	$45,459	70	FTF + FTT	10101	Northridge	Cinema/Film	34	43	40	2	9
1914	$12,015	$34,099	$64,397	$42,616	70	FTF + FTT	10101	Northridge	Cinema/Film	33	43	40	2	10
1915	$11,211	$32,966	$57,817	$40,173	70	FTF + FTT	10101	Northridge	Cinema/Film	32	43	40	2	11
1916	$11,798	$33,362	$65,026	$47,418	70	FTF + FTT	10101	Northridge	Cinema/Film	28	43	40	2	12
1917	$14,501	$37,280	$59,917	$48,673	70	FTF + FTT	10101	Northridge	Cinema/Film	29	43	39	2	13
1918	$8,402	$33,157	$49,023	$38,883	70	FTF + FTT	10101	Northridge	Cinema/Film	25	43	32	2	14
1919	$11,799	$41,086	$52,625	$40,503	70	FTF + FTT	10101	Northridge	Cinema/Film	16	43	22	2	15
1920	$4,950	$21,246	$29,455	$21,369	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	29	46	43	2	1
1921	$8,606	$20,019	$28,167	$21,699	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	29	46	41	2	2
1922	$8,285	$20,304	$31,513	$22,847	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	27	46	38	2	3
1923	$19,947	$25,585	$37,375	$28,222	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	18	46	33	2	4
1924	$8,959	$23,716	$45,763	$28,345	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	17	46	30	2	5
1925	$11,163	$30,377	$50,193	$32,813	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	16	46	27	2	6
1926	$23,896	$40,348	$54,431	$37,806	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	15	46	23	2	7
1927	$29,715	$43,946	$56,492	$42,800	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	14	46	22	2	8
1928	$23,845	$43,374	$49,088	$37,913	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	13	46	19	2	9
1929	$30,570	$33,388	$46,889	$37,248	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	9	46	16	2	10
1930	$12,574	$44,758	$49,490	$35,633	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	9	46	14	2	11
1931	$26,848	$46,802	$57,905	$42,803	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	8	46	14	2	12
1932	$35,133	$39,836	$76,976	$51,046	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	7	46	13	2	13
1933	$25,925	$40,973	$82,193	$49,437	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	7	46	13	2	14
1934	$26,393	$47,820	$75,144	$46,216	70	FTF + FTT	11031	Northridge	World Languages and Cultures/Translation	7	46	12	2	15
1935	$10,329	$19,198	$29,663	$21,364	70	FTF + FTT	11051	Northridge	Spanish	87	99	98	2	1
1936	$11,956	$21,850	$32,842	$24,934	70	FTF + FTT	11051	Northridge	Spanish	78	99	96	2	2
1937	$16,007	$23,977	$38,292	$29,456	70	FTF + FTT	11051	Northridge	Spanish	69	99	95	2	3
1938	$12,550	$23,673	$39,514	$28,266	70	FTF + FTT	11051	Northridge	Spanish	67	99	91	2	4
1939	$14,658	$27,720	$42,635	$32,928	70	FTF + FTT	11051	Northridge	Spanish	62	99	87	2	5
1940	$17,478	$28,947	$43,983	$32,523	70	FTF + FTT	11051	Northridge	Spanish	60	99	83	2	6
1941	$19,451	$32,685	$55,372	$38,070	70	FTF + FTT	11051	Northridge	Spanish	55	99	76	2	7
1942	$22,376	$32,873	$59,561	$44,194	70	FTF + FTT	11051	Northridge	Spanish	46	99	70	2	8
1943	$15,991	$35,422	$54,785	$41,037	70	FTF + FTT	11051	Northridge	Spanish	42	99	65	2	9
1944	$17,848	$31,826	$53,501	$40,250	70	FTF + FTT	11051	Northridge	Spanish	36	99	58	2	10
1945	$21,735	$35,637	$53,554	$38,281	70	FTF + FTT	11051	Northridge	Spanish	32	99	56	2	11
1946	$15,199	$40,313	$64,328	$45,138	70	FTF + FTT	11051	Northridge	Spanish	27	99	51	2	12
1947	$17,823	$43,562	$60,248	$45,510	70	FTF + FTT	11051	Northridge	Spanish	20	99	42	2	13
1948	$18,571	$34,397	$67,088	$43,249	70	FTF + FTT	11051	Northridge	Spanish	18	99	38	2	14
1949	$24,662	$36,696	$55,394	$50,830	70	FTF + FTT	11051	Northridge	Spanish	15	99	34	2	15
1950	$5,806	$13,816	$25,127	$18,769	70	FTF + FTT	12011	Northridge	Health Science	824	1,031	1,030	2	1
1951	$7,197	$17,311	$32,451	$22,414	70	FTF + FTT	12011	Northridge	Health Science	808	1,031	1,027	2	2
1952	$10,567	$21,009	$36,763	$26,642	70	FTF + FTT	12011	Northridge	Health Science	793	1,031	1,026	2	3
1953	$11,652	$24,009	$40,981	$29,303	70	FTF + FTT	12011	Northridge	Health Science	784	1,031	1,025	2	4
1954	$16,313	$29,240	$45,374	$33,544	70	FTF + FTT	12011	Northridge	Health Science	727	1,031	976	2	5
1955	$16,912	$31,752	$49,161	$36,628	70	FTF + FTT	12011	Northridge	Health Science	674	1,031	902	2	6
1956	$16,836	$34,142	$53,365	$38,595	70	FTF + FTT	12011	Northridge	Health Science	625	1,031	837	2	7
1957	$19,000	$36,988	$57,440	$41,567	70	FTF + FTT	12011	Northridge	Health Science	562	1,031	758	2	8
1958	$19,654	$40,082	$65,512	$45,758	70	FTF + FTT	12011	Northridge	Health Science	492	1,031	687	2	9
1959	$21,143	$41,087	$64,753	$46,617	70	FTF + FTT	12011	Northridge	Health Science	443	1,031	620	2	10
1960	$24,015	$43,079	$69,716	$49,855	70	FTF + FTT	12011	Northridge	Health Science	408	1,031	585	2	11
1961	$26,415	$47,934	$73,358	$52,634	70	FTF + FTT	12011	Northridge	Health Science	365	1,031	538	2	12
1962	$31,689	$48,485	$72,373	$55,078	70	FTF + FTT	12011	Northridge	Health Science	316	1,031	490	2	13
1963	$31,741	$51,322	$76,422	$55,616	70	FTF + FTT	12011	Northridge	Health Science	287	1,031	445	2	14
1964	$30,707	$51,130	$78,009	$55,980	70	FTF + FTT	12011	Northridge	Health Science	246	1,031	390	2	15
1965	$8,421	$11,469	$27,399	$17,828	70	FTF + FTT	12021	Northridge	Health Care Management/Administration	61	94	81	2	1
1966	$7,677	$17,148	$35,857	$24,118	70	FTF + FTT	12021	Northridge	Health Care Management/Administration	44	94	62	2	2
1967	$15,224	$26,619	$40,449	$30,230	70	FTF + FTT	12021	Northridge	Health Care Management/Administration	25	94	33	2	3
1968	$2,178	$20,529	$50,668	$26,903	70	FTF + FTT	12021	Northridge	Health Care Management/Administration	7	94	10	2	4
1969					70	FTF + FTT	12021	Northridge	Health Care Management/Administration		94		2	5
1970					70	FTF + FTT	12021	Northridge	Health Care Management/Administration		94		2	6
1971					70	FTF + FTT	12021	Northridge	Health Care Management/Administration		94		2	7
1972					70	FTF + FTT	12021	Northridge	Health Care Management/Administration		94		2	8
1973					70	FTF + FTT	12021	Northridge	Health Care Management/Administration		94		2	9
1974					70	FTF + FTT	12021	Northridge	Health Care Management/Administration		94		2	10
1975					70	FTF + FTT	12021	Northridge	Health Care Management/Administration		94		2	11
1976					70	FTF + FTT	12021	Northridge	Health Care Management/Administration		94		2	12
1977					70	FTF + FTT	12021	Northridge	Health Care Management/Administration		94		2	13
1978					70	FTF + FTT	12021	Northridge	Health Care Management/Administration		94		2	14
1979					70	FTF + FTT	12021	Northridge	Health Care Management/Administration		94		2	15
1980	$18,186	$64,780	$82,231	$58,050	70	FTF + FTT	12031	Northridge	Nursing-12031	64	69	69	2	1
1981	$23,950	$60,546	$86,021	$58,346	70	FTF + FTT	12031	Northridge	Nursing-12031	61	69	69	2	2
1982	$27,069	$70,538	$90,559	$64,736	70	FTF + FTT	12031	Northridge	Nursing-12031	57	69	69	2	3
1983	$23,514	$70,395	$88,758	$63,455	70	FTF + FTT	12031	Northridge	Nursing-12031	57	69	69	2	4
1984	$34,107	$74,680	$95,343	$68,255	70	FTF + FTT	12031	Northridge	Nursing-12031	57	69	69	2	5
1985	$33,484	$70,339	$99,741	$74,965	70	FTF + FTT	12031	Northridge	Nursing-12031	55	69	69	2	6
1986	$42,047	$73,366	$105,022	$77,694	70	FTF + FTT	12031	Northridge	Nursing-12031	53	69	69	2	7
1987	$53,368	$73,720	$103,578	$75,656	70	FTF + FTT	12031	Northridge	Nursing-12031	52	69	69	2	8
1988	$33,016	$75,692	$95,227	$74,466	70	FTF + FTT	12031	Northridge	Nursing-12031	55	69	69	2	9
1989	$50,174	$82,580	$118,066	$83,988	70	FTF + FTT	12031	Northridge	Nursing-12031	52	69	68	2	10
1990	$63,225	$85,956	$114,819	$85,986	70	FTF + FTT	12031	Northridge	Nursing-12031	46	69	65	2	11
1991	$59,307	$85,497	$108,230	$87,921	70	FTF + FTT	12031	Northridge	Nursing-12031	41	69	59	2	12
1992	$43,834	$80,276	$110,104	$81,652	70	FTF + FTT	12031	Northridge	Nursing-12031	36	69	53	2	13
1993	$46,062	$74,935	$103,543	$75,762	70	FTF + FTT	12031	Northridge	Nursing-12031	32	69	47	2	14
1994	$50,869	$77,439	$103,532	$78,325	70	FTF + FTT	12031	Northridge	Nursing-12031	24	69	40	2	15
1995	$4,075	$8,743	$14,853	$10,416	70	FTF + FTT	12140	Northridge	Public Health	120	150	150	2	1
1996	$6,507	$12,262	$17,863	$12,960	70	FTF + FTT	12140	Northridge	Public Health	116	150	148	2	2
1997	$6,227	$14,002	$24,062	$15,598	70	FTF + FTT	12140	Northridge	Public Health	62	150	76	2	3
1998	$9,914	$15,666	$24,255	$15,854	70	FTF + FTT	12140	Northridge	Public Health	15	150	19	2	4
1999					70	FTF + FTT	12140	Northridge	Public Health		150		2	5
2000					70	FTF + FTT	12140	Northridge	Public Health		150		2	6
2001					70	FTF + FTT	12140	Northridge	Public Health		150		2	7
2002					70	FTF + FTT	12140	Northridge	Public Health		150		2	8
2003					70	FTF + FTT	12140	Northridge	Public Health		150		2	9
2004					70	FTF + FTT	12140	Northridge	Public Health		150		2	10
2005					70	FTF + FTT	12140	Northridge	Public Health		150		2	11
2006					70	FTF + FTT	12140	Northridge	Public Health		150		2	12
2007					70	FTF + FTT	12140	Northridge	Public Health		150		2	13
2008					70	FTF + FTT	12140	Northridge	Public Health		150		2	14
2009					70	FTF + FTT	12140	Northridge	Public Health		150		2	15
2010	$6,815	$13,558	$19,329	$13,845	70	FTF + FTT	12141	Northridge	Health Education	45	74	56	2	1
2011	$5,380	$11,510	$24,907	$14,111	70	FTF + FTT	12141	Northridge	Health Education	16	74	19	2	2
2012					70	FTF + FTT	12141	Northridge	Health Education		74		2	3
2013					70	FTF + FTT	12141	Northridge	Health Education		74		2	4
2014					70	FTF + FTT	12141	Northridge	Health Education		74		2	5
2015					70	FTF + FTT	12141	Northridge	Health Education		74		2	6
2016					70	FTF + FTT	12141	Northridge	Health Education		74		2	7
2017					70	FTF + FTT	12141	Northridge	Health Education		74		2	8
2018					70	FTF + FTT	12141	Northridge	Health Education		74		2	9
2019					70	FTF + FTT	12141	Northridge	Health Education		74		2	10
2020					70	FTF + FTT	12141	Northridge	Health Education		74		2	11
2021					70	FTF + FTT	12141	Northridge	Health Education		74		2	12
2022					70	FTF + FTT	12141	Northridge	Health Education		74		2	13
2023					70	FTF + FTT	12141	Northridge	Health Education		74		2	14
2024					70	FTF + FTT	12141	Northridge	Health Education		74		2	15
2025	$9,099	$21,511	$36,116	$25,602	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	136	177	169	2	1
2026	$12,011	$26,656	$42,905	$30,709	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	123	177	160	2	2
2027	$15,820	$28,193	$48,312	$34,651	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	104	177	141	2	3
2028	$15,051	$31,407	$48,985	$35,692	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	93	177	126	2	4
2029	$13,577	$35,175	$54,947	$39,470	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	85	177	114	2	5
2030	$20,685	$39,132	$54,876	$43,930	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	67	177	103	2	6
2031	$22,861	$40,667	$59,699	$45,545	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	63	177	94	2	7
2032	$20,861	$44,913	$76,595	$54,221	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	59	177	80	2	8
2033	$31,559	$52,498	$92,190	$60,820	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	47	177	70	2	9
2034	$41,719	$66,706	$92,093	$70,513	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	37	177	61	2	10
2035	$36,563	$57,703	$86,908	$64,873	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	38	177	61	2	11
2036	$35,697	$58,409	$84,077	$61,652	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	29	177	50	2	12
2037	$31,369	$55,587	$84,120	$63,176	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	25	177	45	2	13
2038	$33,323	$57,668	$83,044	$63,603	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	22	177	40	2	14
2039	$24,118	$51,205	$92,687	$59,893	70	FTF + FTT	12142	Northridge	Environmental and Occupational Health	21	177	36	2	15
2040	$7,256	$17,027	$28,523	$20,892	70	FTF + FTT	12201	Northridge	Communicative Disorders	131	172	167	2	1
2041	$9,158	$19,822	$32,246	$25,135	70	FTF + FTT	12201	Northridge	Communicative Disorders	114	172	151	2	2
2042	$12,337	$21,449	$33,072	$25,192	70	FTF + FTT	12201	Northridge	Communicative Disorders	97	172	130	2	3
2043	$10,181	$22,790	$37,107	$26,703	70	FTF + FTT	12201	Northridge	Communicative Disorders	76	172	109	2	4
2044	$18,325	$30,084	$39,623	$32,151	70	FTF + FTT	12201	Northridge	Communicative Disorders	60	172	89	2	5
2045	$19,244	$28,798	$37,579	$33,441	70	FTF + FTT	12201	Northridge	Communicative Disorders	49	172	77	2	6
2046	$18,001	$32,221	$40,303	$37,507	70	FTF + FTT	12201	Northridge	Communicative Disorders	45	172	74	2	7
2047	$9,705	$29,528	$43,731	$31,846	70	FTF + FTT	12201	Northridge	Communicative Disorders	38	172	60	2	8
2048	$8,149	$35,403	$49,273	$35,247	70	FTF + FTT	12201	Northridge	Communicative Disorders	26	172	49	2	9
2049	$21,471	$39,949	$50,550	$43,291	70	FTF + FTT	12201	Northridge	Communicative Disorders	22	172	41	2	10
2050	$8,865	$35,162	$51,531	$44,794	70	FTF + FTT	12201	Northridge	Communicative Disorders	24	172	39	2	11
2051	$26,563	$48,513	$64,958	$50,958	70	FTF + FTT	12201	Northridge	Communicative Disorders	17	172	35	2	12
2052	$23,035	$51,881	$70,590	$55,011	70	FTF + FTT	12201	Northridge	Communicative Disorders	14	172	29	2	13
2053	$25,829	$43,533	$69,481	$54,388	70	FTF + FTT	12201	Northridge	Communicative Disorders	12	172	25	2	14
2054	$32,843	$44,754	$79,336	$59,083	70	FTF + FTT	12201	Northridge	Communicative Disorders	10	172	21	2	15
2055	$6,592	$13,024	$23,508	$17,178	70	FTF + FTT	12231	Northridge	Medical Technology	103	153	148	2	1
2056	$6,667	$17,008	$26,831	$18,741	70	FTF + FTT	12231	Northridge	Medical Technology	103	153	141	2	2
2057	$10,248	$21,086	$33,786	$24,053	70	FTF + FTT	12231	Northridge	Medical Technology	88	153	120	2	3
2058	$11,165	$26,154	$38,366	$29,706	70	FTF + FTT	12231	Northridge	Medical Technology	74	153	104	2	4
2059	$19,219	$29,646	$43,757	$35,035	70	FTF + FTT	12231	Northridge	Medical Technology	63	153	84	2	5
2060	$21,582	$36,199	$55,276	$40,351	70	FTF + FTT	12231	Northridge	Medical Technology	52	153	68	2	6
2061	$30,553	$40,691	$67,082	$45,917	70	FTF + FTT	12231	Northridge	Medical Technology	45	153	58	2	7
2062	$21,610	$37,916	$61,085	$44,323	70	FTF + FTT	12231	Northridge	Medical Technology	41	153	50	2	8
2063	$27,839	$39,281	$77,155	$47,923	70	FTF + FTT	12231	Northridge	Medical Technology	33	153	44	2	9
2064	$35,100	$42,746	$83,737	$52,588	70	FTF + FTT	12231	Northridge	Medical Technology	27	153	38	2	10
2065	$22,371	$41,887	$86,997	$53,312	70	FTF + FTT	12231	Northridge	Medical Technology	27	153	36	2	11
2066	$30,523	$43,173	$78,890	$53,039	70	FTF + FTT	12231	Northridge	Medical Technology	22	153	30	2	12
2067	$42,310	$54,601	$100,464	$63,284	70	FTF + FTT	12231	Northridge	Medical Technology	17	153	25	2	13
2068	$44,066	$57,796	$91,554	$65,225	70	FTF + FTT	12231	Northridge	Medical Technology	14	153	20	2	14
