Campus,Location,Student Path,Entry Stat,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year
40,Long Beach,2,FTF,"6,513",121,"$20,744","$34,774","$50,095","$45,587",79,10
40,Long Beach,2,FTF,"6,513",,,,,,,11
40,Long Beach,2,FTF,"6,513",,,,,,,12
40,Long Beach,2,FTF,"6,513",,,,,,,13
40,Long Beach,2,FTF,"6,513",,,,,,,14
40,Long Beach,2,FTF,"6,513",,,,,,,15
40,Long Beach,2,FTT,"3,852","3,686","$9,711","$20,285","$35,995","$26,646","2,849",1
40,Long Beach,2,FTT,"3,852","3,426","$12,440","$24,799","$41,430","$30,996","2,508",2
40,Long Beach,2,FTT,"3,852","2,997","$13,472","$27,236","$44,779","$33,595","2,141",3
40,Long Beach,2,FTT,"3,852","2,573","$15,606","$30,683","$48,586","$37,131","1,778",4
40,Long Beach,2,FTT,"3,852","2,097","$18,418","$33,718","$52,750","$40,671","1,419",5
40,Long Beach,2,FTT,"3,852","1,632","$18,596","$34,759","$55,203","$42,638","1,090",6
40,Long Beach,2,FTT,"3,852","1,288","$20,226","$37,035","$59,282","$44,860",830,7
40,Long Beach,2,FTT,"3,852",890,"$22,059","$40,150","$63,996","$47,433",574,8
40,Long Beach,2,FTT,"3,852",440,"$25,143","$41,438","$63,010","$53,535",270,9
40,Long Beach,2,FTT,"3,852",125,"$27,831","$44,578","$65,760","$54,101",80,10
40,Long Beach,2,FTT,"3,852",,,,,,,11
40,Long Beach,2,FTT,"3,852",,,,,,,12
40,Long Beach,2,FTT,"3,852",,,,,,,13
40,Long Beach,2,FTT,"3,852",,,,,,,14
40,Long Beach,2,FTT,"3,852",,,,,,,15
40,Long Beach,3,FTF + FTT,"1,886","1,546","$11,960","$23,678","$39,530","$29,251","1,190",1
40,Long Beach,3,FTF + FTT,"1,886","1,238","$16,725","$33,450","$51,658","$37,977",922,2
40,Long Beach,3,FTF + FTT,"1,886",930,"$19,640","$37,743","$56,667","$41,709",683,3
40,Long Beach,3,FTF + FTT,"1,886",634,"$23,657","$43,736","$62,226","$46,309",453,4
40,Long Beach,3,FTF + FTT,"1,886",408,"$24,126","$44,413","$65,091","$47,662",294,5
40,Long Beach,3,FTF + FTT,"1,886",208,"$26,206","$51,337","$70,162","$56,443",145,6
40,Long Beach,3,FTF + FTT,"1,886",73,"$26,655","$50,395","$66,867","$56,882",43,7
40,Long Beach,3,FTF + FTT,"1,886",28,"$26,223","$58,903","$94,345","$71,319",16,8
40,Long Beach,3,FTF + FTT,"1,886",6,,,,,,9
40,Long Beach,3,FTF + FTT,"1,886",2,,,,,,10
40,Long Beach,3,FTF + FTT,"1,886",,,,,,,11
40,Long Beach,3,FTF + FTT,"1,886",,,,,,,12
40,Long Beach,3,FTF + FTT,"1,886",,,,,,,13
40,Long Beach,3,FTF + FTT,"1,886",,,,,,,14
40,Long Beach,3,FTF + FTT,"1,886",,,,,,,15
40,Long Beach,3,FTF,"1,151",921,"$11,809","$22,615","$38,763","$27,035",702,1
40,Long Beach,3,FTF,"1,151",711,"$16,571","$33,528","$51,414","$36,959",526,2
40,Long Beach,3,FTF,"1,151",507,"$21,761","$39,572","$58,864","$42,842",373,3
40,Long Beach,3,FTF,"1,151",317,"$24,562","$46,516","$67,094","$48,322",228,4
40,Long Beach,3,FTF,"1,151",171,"$28,249","$49,075","$67,990","$50,266",127,5
40,Long Beach,3,FTF,"1,151",54,"$27,695","$52,192","$75,631","$57,429",43,6
40,Long Beach,3,FTF,"1,151",4,,,,,3,7
40,Long Beach,3,FTF,"1,151",,,,,,,8
40,Long Beach,3,FTF,"1,151",,,,,,,9
40,Long Beach,3,FTF,"1,151",,,,,,,10
40,Long Beach,3,FTF,"1,151",,,,,,,11
40,Long Beach,3,FTF,"1,151",,,,,,,12
40,Long Beach,3,FTF,"1,151",,,,,,,13
40,Long Beach,3,FTF,"1,151",,,,,,,14
40,Long Beach,3,FTF,"1,151",,,,,,,15
40,Long Beach,3,FTT,735,625,"$12,561","$25,445","$42,126","$32,439",488,1
40,Long Beach,3,FTT,735,527,"$17,002","$33,291","$52,367","$39,329",396,2
40,Long Beach,3,FTT,735,423,"$18,368","$35,015","$53,947","$40,344",310,3
40,Long Beach,3,FTT,735,317,"$22,412","$39,863","$56,698","$44,269",225,4
40,Long Beach,3,FTT,735,237,"$21,487","$39,001","$64,416","$45,682",167,5
40,Long Beach,3,FTT,735,154,"$23,520","$50,065","$69,726","$56,027",102,6
40,Long Beach,3,FTT,735,69,"$25,148","$50,824","$66,335","$57,282",40,7
40,Long Beach,3,FTT,735,28,"$26,223","$58,903","$94,345","$71,319",16,8
40,Long Beach,3,FTT,735,6,,,,,,9
40,Long Beach,3,FTT,735,2,,,,,,10
40,Long Beach,3,FTT,735,,,,,,,11
40,Long Beach,3,FTT,735,,,,,,,12
40,Long Beach,3,FTT,735,,,,,,,13
40,Long Beach,3,FTT,735,,,,,,,14
40,Long Beach,3,FTT,735,,,,,,,15
40,Long Beach,4,FTF + FTT,"3,622","2,635","$24,127","$43,354","$60,555","$44,944","2,164",1
40,Long Beach,4,FTF + FTT,"3,622","1,748","$34,490","$52,696","$69,471","$54,279","1,450",2
40,Long Beach,4,FTF + FTT,"3,622","1,078","$38,056","$56,213","$75,053","$58,647",874,3
40,Long Beach,4,FTF + FTT,"3,622",581,"$40,074","$57,148","$76,757","$60,343",491,4
40,Long Beach,4,FTF + FTT,"3,622",255,"$42,020","$64,109","$84,004","$65,985",218,5
40,Long Beach,4,FTF + FTT,"3,622",89,"$41,749","$65,550","$86,378","$66,195",69,6
40,Long Beach,4,FTF + FTT,"3,622",18,"$45,880","$84,803","$103,823","$81,677",16,7
40,Long Beach,4,FTF + FTT,"3,622",1,,,,,1,8
40,Long Beach,4,FTF + FTT,"3,622",,,,,,,9
40,Long Beach,4,FTF + FTT,"3,622",,,,,,,10
40,Long Beach,4,FTF + FTT,"3,622",,,,,,,11
40,Long Beach,4,FTF + FTT,"3,622",,,,,,,12
40,Long Beach,4,FTF + FTT,"3,622",,,,,,,13
40,Long Beach,4,FTF + FTT,"3,622",,,,,,,14
40,Long Beach,4,FTF + FTT,"3,622",,,,,,,15
40,Long Beach,4,FTF,"1,306",859,"$26,295","$43,627","$58,683","$44,149",692,1
40,Long Beach,4,FTF,"1,306",465,"$35,763","$52,146","$67,067","$53,049",384,2
40,Long Beach,4,FTF,"1,306",208,"$42,563","$56,212","$72,627","$56,097",161,3
40,Long Beach,4,FTF,"1,306",65,"$47,248","$59,879","$78,951","$62,273",55,4
40,Long Beach,4,FTF,"1,306",10,"$67,273","$78,960","$95,453","$82,419",8,5
40,Long Beach,4,FTF,"1,306",,,,,,,6
40,Long Beach,4,FTF,"1,306",,,,,,,7
40,Long Beach,4,FTF,"1,306",,,,,,,8
40,Long Beach,4,FTF,"1,306",,,,,,,9
40,Long Beach,4,FTF,"1,306",,,,,,,10
40,Long Beach,4,FTF,"1,306",,,,,,,11
40,Long Beach,4,FTF,"1,306",,,,,,,12
40,Long Beach,4,FTF,"1,306",,,,,,,13
40,Long Beach,4,FTF,"1,306",,,,,,,14
40,Long Beach,4,FTF,"1,306",,,,,,,15
40,Long Beach,4,FTT,"2,316","1,776","$23,503","$43,272","$61,529","$45,318","1,472",1
40,Long Beach,4,FTT,"2,316","1,283","$33,958","$52,942","$70,137","$54,722","1,066",2
40,Long Beach,4,FTT,"2,316",870,"$37,501","$56,216","$75,937","$59,223",713,3
40,Long Beach,4,FTT,"2,316",516,"$39,156","$56,367","$76,352","$60,099",436,4
40,Long Beach,4,FTT,"2,316",245,"$40,524","$63,861","$83,630","$65,359",210,5
40,Long Beach,4,FTT,"2,316",89,"$41,749","$65,550","$86,378","$66,195",69,6
40,Long Beach,4,FTT,"2,316",18,"$45,880","$84,803","$103,823","$81,677",16,7
40,Long Beach,4,FTT,"2,316",1,,,,,1,8
40,Long Beach,4,FTT,"2,316",,,,,,,9
40,Long Beach,4,FTT,"2,316",,,,,,,10
40,Long Beach,4,FTT,"2,316",,,,,,,11
40,Long Beach,4,FTT,"2,316",,,,,,,12
40,Long Beach,4,FTT,"2,316",,,,,,,13
40,Long Beach,4,FTT,"2,316",,,,,,,14
40,Long Beach,4,FTT,"2,316",,,,,,,15
40,Long Beach,5,Postbacc,"2,624","2,443","$17,035","$32,200","$54,805","$36,769","2,218",1
40,Long Beach,5,Postbacc,"2,624","2,177","$23,096","$43,198","$60,390","$43,515","1,931",2
40,Long Beach,5,Postbacc,"2,624","1,839","$26,311","$47,119","$61,909","$45,654","1,596",3
40,Long Beach,5,Postbacc,"2,624","1,492","$27,431","$48,223","$63,517","$46,425","1,241",4
40,Long Beach,5,Postbacc,"2,624","1,165","$27,862","$49,674","$65,404","$48,000",954,5
40,Long Beach,5,Postbacc,"2,624",865,"$28,275","$51,738","$66,057","$49,925",694,6
40,Long Beach,5,Postbacc,"2,624",607,"$32,398","$53,920","$68,923","$52,485",482,7
40,Long Beach,5,Postbacc,"2,624",389,"$35,415","$57,273","$73,874","$55,903",312,8
40,Long Beach,5,Postbacc,"2,624",190,"$37,971","$59,585","$73,481","$57,643",149,9
40,Long Beach,5,Postbacc,"2,624",60,"$34,394","$54,954","$73,767","$55,184",54,10
40,Long Beach,5,Postbacc,"2,624",,,,,,,11
40,Long Beach,5,Postbacc,"2,624",,,,,,,12
40,Long Beach,5,Postbacc,"2,624",,,,,,,13
40,Long Beach,5,Postbacc,"2,624",,,,,,,14
40,Long Beach,5,Postbacc,"2,624",,,,,,,15
40,Long Beach,6,Postbacc,"2,555","2,497","$15,765","$31,849","$55,709","$38,970","2,218",1
40,Long Beach,6,Postbacc,"2,555","2,349","$20,645","$43,432","$62,065","$45,441","2,000",2
40,Long Beach,6,Postbacc,"2,555","2,151","$24,648","$48,563","$65,680","$49,007","1,738",3
40,Long Beach,6,Postbacc,"2,555","1,892","$26,147","$50,941","$68,420","$50,484","1,479",4
40,Long Beach,6,Postbacc,"2,555","1,613","$27,969","$53,500","$71,223","$53,105","1,222",5
40,Long Beach,6,Postbacc,"2,555","1,308","$33,018","$57,470","$75,453","$57,533",967,6
40,Long Beach,6,Postbacc,"2,555","1,024","$31,496","$58,469","$78,192","$58,577",746,7
40,Long Beach,6,Postbacc,"2,555",706,"$34,181","$62,367","$80,904","$60,116",507,8
40,Long Beach,6,Postbacc,"2,555",331,"$34,401","$62,929","$80,848","$61,364",236,9
40,Long Beach,6,Postbacc,"2,555",94,"$39,227","$64,167","$91,248","$65,611",66,10
40,Long Beach,6,Postbacc,"2,555",,,,,,,11
40,Long Beach,6,Postbacc,"2,555",,,,,,,12
40,Long Beach,6,Postbacc,"2,555",,,,,,,13
40,Long Beach,6,Postbacc,"2,555",,,,,,,14
40,Long Beach,6,Postbacc,"2,555",,,,,,,15
40,Long Beach,8,Postbacc,"3,814","3,772","$16,876","$31,285","$52,020","$35,179","3,587",1
40,Long Beach,8,Postbacc,"3,814","3,581","$25,060","$48,350","$59,330","$44,020","3,325",2
40,Long Beach,8,Postbacc,"3,814","3,329","$28,662","$51,992","$62,267","$47,151","3,028",3
40,Long Beach,8,Postbacc,"3,814","2,965","$31,151","$54,439","$65,285","$49,766","2,613",4
40,Long Beach,8,Postbacc,"3,814","2,610","$35,781","$57,417","$68,758","$53,093","2,268",5
40,Long Beach,8,Postbacc,"3,814","2,152","$38,057","$59,861","$72,477","$56,181","1,836",6
40,Long Beach,8,Postbacc,"3,814","1,635","$43,922","$62,762","$76,246","$60,092","1,373",7
40,Long Beach,8,Postbacc,"3,814","1,129","$42,940","$65,769","$80,027","$61,335",942,8
40,Long Beach,8,Postbacc,"3,814",530,"$49,123","$72,057","$84,144","$66,513",436,9
40,Long Beach,8,Postbacc,"3,814",130,"$54,892","$75,301","$86,614","$71,013",115,10
40,Long Beach,8,Postbacc,"3,814",,,,,,,11
40,Long Beach,8,Postbacc,"3,814",,,,,,,12
40,Long Beach,8,Postbacc,"3,814",,,,,,,13
40,Long Beach,8,Postbacc,"3,814",,,,,,,14
40,Long Beach,8,Postbacc,"3,814",,,,,,,15
45,Los Angeles,1,FTF + FTT,"40,781","36,172","$13,254","$25,170","$40,358","$29,686","29,553",1
45,Los Angeles,1,FTF + FTT,"40,781","32,651","$18,740","$34,057","$50,264","$37,428","26,505",2
45,Los Angeles,1,FTF + FTT,"40,781","29,549","$22,685","$38,907","$55,672","$42,023","23,580",3
45,Los Angeles,1,FTF + FTT,"40,781","26,745","$25,333","$42,574","$60,411","$45,593","20,988",4
45,Los Angeles,1,FTF + FTT,"40,781","24,116","$28,243","$46,170","$64,188","$48,954","18,610",5
45,Los Angeles,1,FTF + FTT,"40,781","21,767","$29,866","$48,810","$67,710","$51,674","16,558",6
45,Los Angeles,1,FTF + FTT,"40,781","19,588","$32,039","$51,443","$70,974","$54,476","14,779",7
45,Los Angeles,1,FTF + FTT,"40,781","17,294","$33,527","$53,785","$74,509","$56,946","12,903",8
45,Los Angeles,1,FTF + FTT,"40,781","15,027","$35,619","$56,600","$77,953","$59,649","11,085",9
45,Los Angeles,1,FTF + FTT,"40,781","12,750","$37,911","$59,102","$81,588","$62,458","9,270",10
45,Los Angeles,1,FTF + FTT,"40,781","10,583","$38,776","$61,566","$83,284","$64,115","7,638",11
45,Los Angeles,1,FTF + FTT,"40,781","8,534","$40,803","$64,496","$85,644","$66,655","6,085",12
45,Los Angeles,1,FTF + FTT,"40,781","6,630","$41,465","$66,826","$87,784","$68,895","4,723",13
45,Los Angeles,1,FTF + FTT,"40,781","4,845","$43,931","$69,901","$90,974","$71,433","3,404",14
45,Los Angeles,1,FTF + FTT,"40,781","3,165","$45,049","$72,495","$92,743","$73,175","2,196",15
45,Los Angeles,1,FTF,"10,586","8,990","$11,663","$21,465","$33,857","$24,959","7,418",1
45,Los Angeles,1,FTF,"10,586","7,804","$16,880","$30,554","$44,659","$33,262","6,481",2
45,Los Angeles,1,FTF,"10,586","6,808","$20,741","$36,069","$50,799","$38,430","5,636",3
45,Los Angeles,1,FTF,"10,586","5,992","$23,879","$39,791","$56,552","$42,522","4,910",4
45,Los Angeles,1,FTF,"10,586","5,285","$27,569","$43,593","$60,456","$46,208","4,308",5
45,Los Angeles,1,FTF,"10,586","4,715","$30,012","$46,822","$63,890","$49,130","3,820",6
45,Los Angeles,1,FTF,"10,586","4,160","$33,146","$50,080","$67,193","$52,072","3,367",7
45,Los Angeles,1,FTF,"10,586","3,640","$33,716","$51,523","$70,729","$54,209","2,935",8
45,Los Angeles,1,FTF,"10,586","3,105","$36,609","$54,656","$74,705","$57,606","2,482",9
45,Los Angeles,1,FTF,"10,586","2,550","$38,094","$56,944","$78,334","$59,929","2,037",10
45,Los Angeles,1,FTF,"10,586","2,086","$39,113","$59,030","$80,296","$61,763","1,655",11
45,Los Angeles,1,FTF,"10,586","1,625","$41,570","$61,603","$82,544","$64,485","1,290",12
45,Los Angeles,1,FTF,"10,586","1,169","$44,391","$65,804","$87,017","$69,675",925,13
45,Los Angeles,1,FTF,"10,586",694,"$47,497","$70,464","$91,092","$73,751",561,14
45,Los Angeles,1,FTF,"10,586",305,"$51,200","$78,511","$93,064","$76,185",238,15
45,Los Angeles,1,FTT,"30,195","27,182","$13,932","$26,704","$42,439","$31,271","22,135",1
45,Los Angeles,1,FTT,"30,195","24,847","$19,586","$35,369","$51,929","$38,776","20,024",2
45,Los Angeles,1,FTT,"30,195","22,741","$23,435","$40,038","$56,938","$43,152","17,944",3
45,Los Angeles,1,FTT,"30,195","20,753","$25,744","$43,598","$61,396","$46,530","16,078",4
45,Los Angeles,1,FTT,"30,195","18,831","$28,474","$47,050","$65,177","$49,781","14,302",5
45,Los Angeles,1,FTT,"30,195","17,052","$29,829","$49,380","$68,776","$52,437","12,738",6
45,Los Angeles,1,FTT,"30,195","15,428","$31,797","$51,983","$72,171","$55,185","11,412",7
45,Los Angeles,1,FTT,"30,195","13,654","$33,431","$54,580","$75,436","$57,751","9,968",8
45,Los Angeles,1,FTT,"30,195","11,922","$35,153","$57,396","$79,023","$60,239","8,603",9
45,Los Angeles,1,FTT,"30,195","10,200","$37,823","$59,774","$82,434","$63,170","7,233",10
45,Los Angeles,1,FTT,"30,195","8,497","$38,597","$62,231","$84,111","$64,766","5,983",11
45,Los Angeles,1,FTT,"30,195","6,909","$40,684","$65,454","$86,253","$67,239","4,795",12
45,Los Angeles,1,FTT,"30,195","5,461","$40,611","$67,053","$88,075","$68,705","3,798",13
45,Los Angeles,1,FTT,"30,195","4,151","$43,086","$69,558","$90,929","$70,976","2,843",14
45,Los Angeles,1,FTT,"30,195","2,860","$44,016","$71,938","$92,579","$72,809","1,958",15
45,Los Angeles,2,FTF + FTT,"23,854","21,080","$7,831","$16,993","$31,603","$23,461","16,233",1
45,Los Angeles,2,FTF + FTT,"23,854","19,008","$10,443","$21,123","$37,332","$27,463","14,385",2
45,Los Angeles,2,FTF + FTT,"23,854","17,289","$12,320","$24,780","$41,719","$30,812","12,947",3
45,Los Angeles,2,FTF + FTT,"23,854","15,745","$14,017","$27,854","$45,908","$33,981","11,706",4
45,Los Angeles,2,FTF + FTT,"23,854","14,234","$16,005","$30,849","$49,542","$37,545","10,407",5
45,Los Angeles,2,FTF + FTT,"23,854","12,837","$17,181","$32,924","$52,089","$39,264","9,239",6
45,Los Angeles,2,FTF + FTT,"23,854","11,656","$19,099","$35,432","$55,370","$41,790","8,251",7
45,Los Angeles,2,FTF + FTT,"23,854","9,938","$20,413","$37,729","$58,631","$44,516","6,924",8
45,Los Angeles,2,FTF + FTT,"23,854","8,283","$21,949","$40,389","$61,608","$46,862","5,690",9
45,Los Angeles,2,FTF + FTT,"23,854","6,705","$24,864","$42,631","$65,957","$50,073","4,548",10
45,Los Angeles,2,FTF + FTT,"23,854","5,272","$25,559","$44,337","$68,616","$51,767","3,545",11
45,Los Angeles,2,FTF + FTT,"23,854","3,913","$25,992","$45,577","$70,026","$53,658","2,598",12
45,Los Angeles,2,FTF + FTT,"23,854","2,479","$27,558","$47,620","$75,888","$56,874","1,638",13
45,Los Angeles,2,FTF + FTT,"23,854","1,724","$28,525","$49,897","$79,592","$59,218","1,140",14
45,Los Angeles,2,FTF + FTT,"23,854","1,282","$28,310","$51,977","$82,031","$60,651",832,15
45,Los Angeles,2,FTF,"12,680","10,842","$5,990","$12,928","$21,752","$16,624","8,262",1
45,Los Angeles,2,FTF,"12,680","9,545","$8,404","$16,295","$26,837","$20,164","7,294",2
45,Los Angeles,2,FTF,"12,680","8,412","$10,057","$19,591","$31,503","$23,336","6,422",3
45,Los Angeles,2,FTF,"12,680","7,461","$11,635","$22,188","$35,427","$26,193","5,737",4
45,Los Angeles,2,FTF,"12,680","6,568","$13,607","$25,307","$39,452","$30,719","4,979",5
45,Los Angeles,2,FTF,"12,680","5,870","$14,358","$27,799","$42,409","$31,645","4,394",6
45,Los Angeles,2,FTF,"12,680","5,243","$16,676","$30,198","$45,217","$34,207","3,854",7
45,Los Angeles,2,FTF,"12,680","4,468","$18,119","$32,800","$48,505","$36,411","3,260",8
45,Los Angeles,2,FTF,"12,680","3,720","$19,462","$34,996","$52,269","$38,985","2,681",9
45,Los Angeles,2,FTF,"12,680","3,027","$21,320","$37,406","$55,743","$42,339","2,172",10
45,Los Angeles,2,FTF,"12,680","2,450","$23,245","$39,594","$58,087","$44,247","1,736",11
45,Los Angeles,2,FTF,"12,680","1,871","$24,337","$40,110","$58,459","$44,976","1,316",12
45,Los Angeles,2,FTF,"12,680","1,203","$25,058","$41,646","$61,729","$48,039",831,13
45,Los Angeles,2,FTF,"12,680",813,"$26,077","$43,784","$67,736","$50,809",562,14
45,Los Angeles,2,FTF,"12,680",580,"$25,264","$44,484","$67,527","$51,191",400,15
45,Los Angeles,2,FTT,"11,174","10,238","$11,318","$24,484","$41,951","$30,548","7,971",1
45,Los Angeles,2,FTT,"11,174","9,463","$14,171","$29,233","$47,887","$34,971","7,091",2
45,Los Angeles,2,FTT,"11,174","8,877","$16,308","$32,460","$51,513","$38,169","6,525",3
45,Los Angeles,2,FTT,"11,174","8,284","$18,393","$35,642","$55,906","$41,466","5,969",4
45,Los Angeles,2,FTT,"11,174","7,666","$19,686","$37,401","$59,282","$43,806","5,428",5
45,Los Angeles,2,FTT,"11,174","6,967","$20,837","$39,985","$62,492","$46,174","4,845",6
45,Los Angeles,2,FTT,"11,174","6,413","$22,721","$41,721","$65,245","$48,436","4,397",7
45,Los Angeles,2,FTT,"11,174","5,470","$23,702","$44,578","$68,887","$51,727","3,664",8
45,Los Angeles,2,FTT,"11,174","4,563","$24,649","$46,495","$72,490","$53,880","3,009",9
45,Los Angeles,2,FTT,"11,174","3,678","$28,449","$49,639","$77,700","$57,143","2,376",10
45,Los Angeles,2,FTT,"11,174","2,822","$28,303","$50,957","$80,477","$58,985","1,809",11
45,Los Angeles,2,FTT,"11,174","2,042","$28,899","$53,106","$86,243","$62,572","1,282",12
45,Los Angeles,2,FTT,"11,174","1,276","$30,220","$56,762","$92,288","$65,972",807,13
45,Los Angeles,2,FTT,"11,174",911,"$31,157","$57,458","$94,543","$67,395",578,14
45,Los Angeles,2,FTT,"11,174",702,"$31,542","$59,517","$97,677","$69,411",432,15
45,Los Angeles,3,FTF + FTT,"4,695","4,215","$14,985","$31,795","$50,684","$37,908","3,091",1
45,Los Angeles,3,FTF + FTT,"4,695","3,772","$19,830","$39,093","$58,083","$43,963","2,765",2
45,Los Angeles,3,FTF + FTT,"4,695","3,357","$22,857","$41,866","$62,736","$47,190","2,426",3
45,Los Angeles,3,FTF + FTT,"4,695","2,952","$26,083","$45,937","$66,931","$51,029","2,098",4
45,Los Angeles,3,FTF + FTT,"4,695","2,524","$27,137","$48,835","$69,532","$52,781","1,752",5
45,Los Angeles,3,FTF + FTT,"4,695","2,184","$29,846","$51,149","$74,823","$55,573","1,475",6
45,Los Angeles,3,FTF + FTT,"4,695","1,898","$30,981","$54,064","$77,113","$57,933","1,269",7
45,Los Angeles,3,FTF + FTT,"4,695","1,607","$34,402","$57,160","$81,270","$60,869","1,048",8
45,Los Angeles,3,FTF + FTT,"4,695","1,328","$36,625","$58,492","$84,639","$62,745",878,9
45,Los Angeles,3,FTF + FTT,"4,695","1,052","$35,859","$61,123","$90,042","$65,532",692,10
45,Los Angeles,3,FTF + FTT,"4,695",854,"$39,626","$64,079","$90,740","$68,405",554,11
45,Los Angeles,3,FTF + FTT,"4,695",674,"$36,525","$65,650","$95,802","$67,918",439,12
45,Los Angeles,3,FTF + FTT,"4,695",525,"$41,488","$69,088","$99,277","$72,675",332,13
45,Los Angeles,3,FTF + FTT,"4,695",381,"$42,733","$72,092","$101,656","$76,200",233,14
45,Los Angeles,3,FTF + FTT,"4,695",244,"$46,604","$77,185","$101,744","$77,689",150,15
45,Los Angeles,3,FTF,"1,634","1,404","$13,504","$28,596","$46,459","$33,076","1,031",1
45,Los Angeles,3,FTF,"1,634","1,205","$18,593","$37,413","$54,864","$40,372",887,2
45,Los Angeles,3,FTF,"1,634","1,024","$23,013","$40,469","$59,990","$45,406",736,3
45,Los Angeles,3,FTF,"1,634",872,"$26,966","$44,457","$63,728","$49,282",633,4
45,Los Angeles,3,FTF,"1,634",725,"$26,424","$45,688","$63,529","$50,563",526,5
45,Los Angeles,3,FTF,"1,634",619,"$31,098","$50,879","$71,222","$54,835",434,6
45,Los Angeles,3,FTF,"1,634",520,"$32,451","$53,449","$75,144","$56,627",363,7
45,Los Angeles,3,FTF,"1,634",431,"$34,755","$54,993","$82,526","$59,294",281,8
45,Los Angeles,3,FTF,"1,634",349,"$33,292","$56,193","$80,485","$59,276",226,9
45,Los Angeles,3,FTF,"1,634",274,"$33,789","$56,844","$91,378","$64,570",178,10
45,Los Angeles,3,FTF,"1,634",216,"$36,460","$64,644","$93,503","$71,954",140,11
45,Los Angeles,3,FTF,"1,634",149,"$47,068","$68,792","$97,992","$70,914",96,12
45,Los Angeles,3,FTF,"1,634",100,"$39,693","$71,392","$102,246","$78,190",61,13
45,Los Angeles,3,FTF,"1,634",59,"$47,316","$71,249","$116,892","$78,012",37,14
45,Los Angeles,3,FTF,"1,634",25,"$32,757","$78,754","$87,328","$73,877",17,15
45,Los Angeles,3,FTT,"3,061","2,811","$15,788","$33,146","$53,173","$40,326","2,060",1
45,Los Angeles,3,FTT,"3,061","2,567","$20,489","$39,926","$59,995","$45,659","1,878",2
45,Los Angeles,3,FTT,"3,061","2,333","$22,652","$42,689","$64,143","$47,967","1,690",3
45,Los Angeles,3,FTT,"3,061","2,080","$25,738","$46,853","$69,042","$51,784","1,465",4
45,Los Angeles,3,FTT,"3,061","1,799","$27,617","$50,221","$71,408","$53,733","1,226",5
45,Los Angeles,3,FTT,"3,061","1,565","$28,845","$51,772","$75,593","$55,881","1,041",6
45,Los Angeles,3,FTT,"3,061","1,378","$30,582","$54,218","$77,723","$58,457",906,7
45,Los Angeles,3,FTT,"3,061","1,176","$33,946","$57,372","$81,148","$61,446",767,8
45,Los Angeles,3,FTT,"3,061",979,"$38,092","$59,563","$85,190","$63,948",652,9
45,Los Angeles,3,FTT,"3,061",778,"$36,275","$62,923","$90,008","$65,865",514,10
45,Los Angeles,3,FTT,"3,061",638,"$39,824","$63,475","$89,912","$67,204",414,11
45,Los Angeles,3,FTT,"3,061",525,"$36,109","$62,736","$94,623","$67,080",343,12
45,Los Angeles,3,FTT,"3,061",425,"$42,031","$68,132","$96,946","$71,433",271,13
45,Los Angeles,3,FTT,"3,061",322,"$42,635","$72,185","$97,483","$75,858",196,14
45,Los Angeles,3,FTT,"3,061",219,"$53,789","$76,965","$103,055","$78,177",133,15
45,Los Angeles,4,FTF + FTT,"10,014","8,921","$32,058","$53,109","$71,443","$54,088","7,236",1
45,Los Angeles,4,FTF + FTT,"10,014","7,892","$41,912","$60,331","$77,916","$61,453","6,340",2
45,Los Angeles,4,FTF + FTT,"10,014","6,911","$46,581","$64,368","$81,726","$65,648","5,511",3
45,Los Angeles,4,FTF + FTT,"10,014","5,945","$48,964","$67,686","$84,453","$68,390","4,695",4
45,Los Angeles,4,FTF + FTT,"10,014","5,072","$50,425","$70,142","$87,317","$70,978","4,035",5
45,Los Angeles,4,FTF + FTT,"10,014","4,233","$53,589","$73,359","$90,655","$74,143","3,361",6
45,Los Angeles,4,FTF + FTT,"10,014","3,469","$56,262","$75,935","$92,436","$76,368","2,754",7
45,Los Angeles,4,FTF + FTT,"10,014","2,733","$60,229","$78,896","$94,751","$79,322","2,140",8
45,Los Angeles,4,FTF + FTT,"10,014","2,088","$62,160","$80,589","$96,729","$82,297","1,618",9
45,Los Angeles,4,FTF + FTT,"10,014","1,515","$62,815","$82,617","$96,972","$83,584","1,161",10
45,Los Angeles,4,FTF + FTT,"10,014","1,037","$63,774","$84,288","$101,385","$85,990",775,11
45,Los Angeles,4,FTF + FTT,"10,014",668,"$65,309","$85,495","$107,890","$90,765",483,12
45,Los Angeles,4,FTF + FTT,"10,014",403,"$64,517","$87,263","$113,553","$92,907",280,13
45,Los Angeles,4,FTF + FTT,"10,014",209,"$67,339","$90,733","$124,981","$97,889",137,14
45,Los Angeles,4,FTF + FTT,"10,014",99,"$62,486","$88,959","$127,782","$97,744",62,15
45,Los Angeles,4,FTF,"2,502","2,149","$29,889","$50,237","$67,366","$50,812","1,705",1
45,Los Angeles,4,FTF,"2,502","1,872","$40,440","$57,645","$73,841","$59,081","1,488",2
45,Los Angeles,4,FTF,"2,502","1,615","$43,513","$61,055","$77,300","$62,240","1,276",3
45,Los Angeles,4,FTF,"2,502","1,368","$46,765","$64,640","$80,956","$65,436","1,066",4
45,Los Angeles,4,FTF,"2,502","1,142","$49,054","$67,018","$83,984","$68,224",916,5
